age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,50K
23,0,103632,3,9,2,8,3,0,1,0,0,40,0,0
40,0,241895,1,10,0,8,2,0,0,0,0,40,0,0
40,0,244945,3,9,0,1,2,0,0,0,0,40,0,0
50,0,20795,3,9,0,9,2,0,0,0,0,60,0,1
17,0,347322,12,6,2,3,1,0,1,0,0,20,0,0
53,4,103995,0,13,1,5,3,0,1,0,1876,54,0,0
32,0,53206,0,13,1,1,3,0,0,0,0,50,0,1
43,8,387839,3,9,2,14,4,0,1,0,0,40,0,0
18,0,57108,2,7,2,3,1,0,0,0,0,16,0,0
62,0,177791,12,6,1,2,1,0,1,0,0,40,0,0
45,0,33794,10,14,0,2,2,0,0,0,0,40,0,0
46,0,249935,13,16,0,5,2,0,0,0,0,70,0,0
73,1,241121,8,4,0,9,2,0,0,0,0,40,0,0
64,0,98586,13,16,0,5,2,0,0,0,0,60,0,1
26,0,181920,0,13,0,5,0,0,1,0,0,45,0,1
23,0,434467,3,9,2,3,3,0,0,0,0,48,0,0
30,0,113364,3,9,2,7,4,0,0,0,0,40,19,0
51,0,249706,1,10,1,8,5,0,1,0,0,40,0,0
35,1,95455,0,13,1,4,5,0,1,0,0,55,0,0
39,0,209867,1,10,2,8,3,0,1,13550,0,45,0,1
35,2,79586,10,14,0,5,2,1,0,0,0,40,7,1
41,0,289669,3,9,4,7,3,0,1,0,0,40,0,0
31,0,347166,1,10,1,1,1,0,0,4650,0,40,0,0
40,0,53835,0,13,0,3,2,0,0,0,0,50,0,1
46,4,14878,4,15,0,5,2,1,0,0,0,40,15,1
31,0,266126,3,9,2,2,3,0,1,0,0,30,0,0
41,2,146659,1,10,1,7,3,0,1,0,0,40,14,0
42,0,125280,0,13,0,4,2,0,0,3137,0,40,0,0
23,0,173535,3,9,2,3,1,0,0,0,0,40,0,0
21,8,77665,1,10,2,14,1,0,0,0,0,35,0,0
49,0,280525,1,10,0,8,2,0,0,0,0,45,0,1
53,0,479621,6,11,1,0,3,4,0,0,0,40,0,0
38,4,194630,0,13,2,12,3,0,1,4787,0,43,0,1
36,0,247600,5,12,1,4,5,1,1,0,0,40,27,0
32,0,258406,1,10,2,1,5,0,0,0,0,72,20,0
20,0,107746,2,7,2,10,4,0,0,0,0,40,31,0
17,8,47407,2,7,2,14,1,0,0,0,0,10,0,0
22,0,229987,1,10,2,0,4,1,1,0,0,32,0,0
25,0,312338,6,11,2,1,5,2,0,0,0,40,0,0
58,0,225394,3,9,0,1,2,0,0,0,1902,40,0,0
24,0,373718,1,10,2,9,3,0,0,0,0,20,0,0
48,5,120131,3,9,1,1,1,0,0,8614,0,40,0,1
20,0,472789,11,2,2,9,3,0,0,0,0,30,36,0
60,1,27886,1,10,0,4,2,0,0,0,0,40,0,1
20,0,138352,3,9,2,2,4,0,0,0,0,30,0,0
52,0,123011,1,10,0,4,2,0,0,0,0,45,0,1
36,0,306567,3,9,0,10,0,0,1,0,0,40,0,1
46,4,187749,0,13,0,5,2,1,0,0,0,40,15,1
22,0,260594,2,7,2,3,5,0,1,0,0,25,0,0
19,0,236879,1,10,2,4,1,0,1,0,0,35,0,0
37,0,186808,3,9,2,3,5,0,0,0,0,40,0,0
30,0,373213,6,11,1,3,3,0,1,0,0,40,0,1
44,0,187629,5,12,2,1,3,0,0,0,0,25,0,0
63,8,106648,3,9,0,14,2,0,0,0,0,25,0,0
22,0,305781,3,9,2,3,3,0,0,0,0,45,4,0
31,2,256362,0,13,0,3,2,0,0,3908,0,50,0,0
17,0,239947,2,7,2,8,1,0,0,0,0,40,0,0
21,0,349041,3,9,2,6,3,0,0,0,0,40,0,0
67,0,105252,10,14,0,4,2,0,0,0,0,40,0,1
46,0,182715,8,4,1,4,3,0,0,0,0,40,0,0
29,0,166210,3,9,1,6,1,0,0,0,0,50,0,0
20,0,113200,1,10,2,6,1,0,1,0,0,6,0,0
27,0,142075,1,10,2,2,1,0,0,0,0,24,0,0
35,0,454843,1,10,0,1,2,0,0,0,0,40,0,1
19,0,142219,1,10,2,8,1,0,1,0,0,30,0,0
36,0,112512,9,8,3,2,5,0,1,0,0,40,20,0
43,0,212894,0,13,0,4,2,0,0,15024,0,50,0,1
62,5,265201,0,13,1,5,3,0,0,0,0,40,0,0
28,0,251905,4,15,2,5,3,0,0,0,2339,40,4,0
18,0,170627,2,7,2,2,1,0,1,0,0,15,0,0
59,0,354037,4,15,0,10,2,4,0,15024,0,50,0,1
37,0,259089,0,13,1,4,3,0,0,0,0,40,0,0
27,0,21856,1,10,2,1,3,4,0,0,0,40,0,0
46,4,207946,10,14,1,5,5,0,1,0,0,43,0,0
29,0,77009,2,7,3,3,3,0,1,0,2754,42,0,0
33,0,36539,0,13,0,4,0,0,1,0,0,40,0,1
62,0,176811,3,9,0,1,2,0,0,0,0,40,0,0
46,0,456062,13,16,0,5,2,0,0,0,2415,55,0,1
28,0,277746,12,6,0,7,2,0,0,0,0,40,0,0
22,0,288132,1,10,2,3,1,0,1,0,0,35,0,0
46,3,344415,10,14,0,13,2,0,0,0,1887,40,0,1
54,2,206964,1,10,0,3,2,0,0,0,1977,40,0,1
34,0,198091,3,9,0,1,2,0,0,0,0,72,0,0
67,8,150264,13,16,0,14,2,0,0,0,0,20,4,1
62,0,588484,0,13,0,3,2,0,0,0,0,20,0,1
30,0,113364,1,10,0,6,2,0,0,0,0,40,17,0
19,0,270551,3,9,2,2,1,0,0,0,0,20,0,0
49,8,31478,8,4,0,14,2,0,0,0,0,99,0,0
27,0,190525,6,11,2,7,5,0,0,0,0,45,0,0
36,0,153066,1,10,0,1,2,0,0,0,0,50,0,1
52,0,150393,0,13,0,7,2,0,0,0,0,40,0,1
47,0,99911,9,8,5,4,3,0,1,0,0,55,0,0
57,4,343447,3,9,1,12,3,0,1,0,0,40,0,0
64,0,169482,1,10,5,4,5,0,1,0,0,40,0,0
56,8,32855,3,9,1,14,3,0,0,0,0,40,0,0
53,0,194501,2,7,4,2,1,0,1,0,0,47,0,0
53,0,177705,0,13,0,1,2,0,0,0,0,44,0,1
31,0,123983,1,10,3,3,5,1,0,0,0,40,10,0
41,0,138975,0,13,0,4,2,0,0,7688,0,45,0,1
45,4,235431,3,9,3,2,5,4,1,0,0,40,0,0
63,8,83043,0,13,0,14,2,0,0,0,2179,45,0,0
45,5,130206,3,9,1,8,4,0,1,0,0,40,0,0
23,0,210053,1,10,2,2,3,0,1,0,0,28,0,0
39,4,249392,10,14,0,5,2,0,0,0,0,72,0,0
31,0,87418,6,11,0,4,2,0,0,0,0,40,0,0
35,1,190387,0,13,0,9,2,0,0,0,0,45,0,0
54,0,176240,10,14,0,10,2,0,0,7688,0,60,0,1
22,8,211013,1,10,2,14,1,0,1,0,0,40,20,0
40,4,105862,0,13,1,5,5,0,1,5455,0,40,0,0
55,1,185195,0,13,0,4,2,0,0,0,0,40,0,1
31,0,173495,3,9,0,1,2,0,0,0,0,40,0,0
58,2,78634,2,7,0,10,2,0,0,0,0,60,0,0
31,0,147284,13,16,0,5,2,0,0,0,1977,99,0,1
46,1,82572,3,9,4,2,4,0,1,0,0,40,0,0
38,0,154641,6,11,0,1,2,0,0,0,0,40,0,0
22,4,39236,1,10,2,5,1,0,1,594,0,25,0,0
17,8,64785,12,6,2,14,1,0,0,0,0,30,0,0
48,1,179337,3,9,0,1,2,0,0,0,0,60,2,0
73,0,173047,0,13,0,5,2,0,0,0,0,15,0,0
25,0,264012,0,13,0,8,2,0,0,0,0,45,0,1
53,3,227836,1,10,1,9,3,0,0,0,0,40,0,0
46,0,321327,1,10,0,10,2,0,0,7298,0,45,0,1
45,2,108100,0,13,0,4,0,1,1,99999,0,25,41,1
37,0,146398,0,13,2,5,3,4,1,0,0,40,0,0
30,0,324120,3,9,0,6,2,0,0,0,0,50,0,0
29,0,367329,3,9,0,7,2,0,0,0,0,40,0,0
29,5,301582,1,10,0,12,2,0,0,0,0,40,0,0
75,8,222789,0,13,4,14,3,0,1,0,0,6,0,0
58,0,170108,10,14,0,4,2,0,0,0,0,40,0,1
42,1,82297,8,4,0,2,0,4,1,0,0,50,0,0
62,4,180162,7,5,1,12,3,4,0,0,0,24,0,0
45,4,348172,0,13,0,9,2,1,0,7298,0,40,0,1
38,0,809585,0,13,0,3,2,0,0,0,0,40,0,1
36,1,67728,0,13,0,3,2,0,0,0,0,50,0,1
70,8,163057,3,9,4,14,3,0,1,2009,0,40,0,0
42,1,102069,8,4,0,3,2,0,0,0,0,30,0,0
47,4,149700,10,14,0,5,2,0,0,15024,0,35,0,1
42,1,109273,1,10,2,1,5,0,0,0,0,40,0,0
43,0,393354,1,10,0,8,0,4,1,0,0,38,0,1
37,0,226947,6,11,0,1,2,0,0,0,0,40,0,1
36,5,86805,1,10,0,4,0,0,1,7298,0,39,0,1
27,0,493689,0,13,2,0,3,4,1,0,0,40,23,0
54,0,299324,14,3,5,7,5,0,0,0,0,40,20,0
48,1,353012,3,9,0,1,2,0,0,0,1902,40,0,1
29,0,174419,3,9,2,2,5,0,1,0,0,30,0,0
29,0,209472,3,9,0,7,2,0,0,0,0,38,0,0
37,0,295127,1,10,1,2,3,0,0,0,0,47,0,0
55,2,182273,1,10,0,3,2,0,0,0,0,40,0,0
67,0,228200,3,9,0,11,0,4,1,0,0,20,0,0
51,0,263836,3,9,4,6,3,0,0,0,0,30,0,0
35,0,178948,10,14,2,5,5,0,1,0,0,32,0,0
41,0,43945,8,4,0,1,2,0,0,0,0,40,41,0
64,1,253296,3,9,4,2,4,0,1,0,0,40,0,0
23,0,240137,14,3,2,6,3,0,0,0,0,55,20,0
49,0,24712,0,13,2,2,3,1,1,0,0,35,15,0
38,1,342635,0,13,0,5,2,0,0,0,0,70,0,0
62,0,115387,3,9,2,6,4,4,1,0,0,40,0,0
62,1,182998,8,4,0,1,2,0,0,0,0,10,0,0
70,8,133248,3,9,0,14,2,0,0,0,0,14,0,0
45,1,246891,10,14,1,1,3,0,0,0,0,40,0,0
20,0,30035,5,12,2,3,1,0,1,0,0,40,0,0
38,0,175232,3,9,0,7,2,0,0,0,0,48,0,0
50,2,140516,0,13,0,8,2,0,0,0,0,40,0,0
40,0,64980,1,10,0,8,2,4,0,0,0,55,0,1
30,0,155781,3,9,0,1,2,0,0,0,0,70,0,0
52,3,192065,1,10,3,4,3,0,1,0,0,40,0,0
28,1,227890,0,13,2,5,3,4,0,0,0,50,0,1
62,1,162249,3,9,0,10,2,0,0,0,0,30,0,0
31,0,165949,3,9,1,2,5,0,1,0,0,40,0,0
40,0,445382,3,9,0,4,2,0,0,0,0,40,0,1
34,0,211948,3,9,1,3,3,0,1,0,1590,40,0,0
53,0,163678,1,10,0,3,2,0,0,0,0,40,0,1
42,0,89413,9,8,2,9,1,0,0,0,0,40,0,0
26,0,289700,1,10,0,2,2,0,0,0,0,25,0,0
51,0,163826,3,9,0,10,2,0,0,0,0,40,0,1
49,0,185385,10,14,0,5,2,0,0,0,0,50,0,1
43,0,169031,3,9,0,7,2,0,0,0,0,40,0,0
42,0,54611,1,10,1,9,3,0,0,0,0,40,0,0
31,0,130620,2,7,5,3,1,1,1,0,0,40,7,0
26,0,328663,3,9,0,10,2,3,0,0,0,40,0,0
50,0,169646,0,13,3,5,5,1,1,0,0,40,15,0
35,0,186815,3,9,0,7,2,0,0,0,0,40,0,0
37,0,103925,1,10,2,0,4,0,1,0,0,40,0,0
53,8,150393,3,9,2,14,3,0,0,0,1504,35,0,0
20,0,82777,1,10,2,3,1,0,0,0,0,16,0,0
31,4,178449,4,15,0,5,2,0,0,0,0,40,0,1
28,0,51672,3,9,2,1,3,0,0,0,0,35,0,0
46,0,380162,3,9,0,0,2,4,0,0,0,40,0,1
21,0,212114,1,10,2,5,1,0,1,0,0,8,0,0
41,1,100800,10,14,0,4,2,0,0,7298,0,70,0,1
30,0,162572,0,13,2,4,3,0,0,0,0,70,0,1
66,2,179951,0,13,0,4,2,0,0,0,0,70,0,0
37,2,190759,1,10,0,3,2,0,0,0,0,60,0,1
74,5,236012,8,4,4,6,3,0,1,0,0,20,0,0
46,5,164023,1,10,0,12,2,4,0,0,0,70,0,1
51,0,172046,10,14,0,4,2,0,0,0,1977,50,0,1
33,0,182926,0,13,0,4,2,0,0,15024,0,50,0,1
30,0,151001,14,3,0,7,2,0,0,3464,0,40,20,0
47,2,362835,0,13,0,4,2,0,0,0,0,50,0,1
49,0,97883,0,13,1,4,5,0,1,0,0,40,0,0
53,0,91911,3,9,1,1,5,4,1,0,0,48,0,0
24,0,278130,6,11,2,7,3,0,0,0,0,40,0,0
54,0,146310,3,9,0,10,2,0,0,0,0,50,0,0
32,0,379412,1,10,2,1,1,0,0,0,0,40,0,0
45,0,37987,1,10,0,3,2,0,0,0,0,45,0,0
46,2,256909,3,9,5,9,3,0,0,3325,0,45,0,0
37,5,482927,1,10,1,2,3,0,0,0,0,65,0,0
48,5,44434,10,14,0,5,2,0,0,0,0,61,0,1
25,0,255474,0,13,2,8,3,0,1,0,0,40,0,0
28,8,303674,3,9,0,14,0,0,1,3103,0,20,0,0
44,8,195488,9,8,3,14,3,0,1,0,0,36,3,0
58,8,114362,1,10,0,14,2,4,0,0,0,30,0,0
27,0,341504,1,10,2,8,5,0,1,0,0,40,0,0
69,0,197080,3,9,4,8,5,0,0,0,0,8,0,0
38,0,102945,0,13,0,3,2,0,0,0,0,52,0,1
47,0,503454,9,8,2,8,4,4,1,0,0,40,0,0
30,1,87561,1,10,2,8,3,0,1,0,0,60,0,0
46,0,270693,3,9,2,6,1,0,0,3674,0,30,0,0
27,0,252813,4,15,2,5,3,0,1,0,0,45,0,0
19,0,574271,1,10,2,3,1,0,0,0,0,35,0,0
18,0,184016,3,9,0,11,3,0,1,3103,0,40,0,0
24,0,235071,2,7,0,1,2,0,0,0,0,50,0,1
32,0,158242,0,13,2,5,3,0,1,0,0,40,0,0
38,0,299810,3,9,0,6,2,4,0,0,0,40,0,0
19,0,277695,15,1,2,9,3,0,0,0,0,36,39,0
28,0,23324,1,10,2,6,3,0,0,0,0,40,0,0
39,4,316582,10,14,2,5,3,0,1,0,0,55,0,0
38,1,176657,1,10,3,3,3,1,0,0,0,60,8,0
42,0,93770,3,9,0,7,0,0,1,0,0,40,0,1
31,0,124569,1,10,0,8,0,0,1,0,0,40,0,1
46,0,117313,7,5,3,7,3,0,1,0,0,40,22,0
53,0,53812,1,10,4,4,3,0,1,0,0,54,0,0
21,0,170456,5,12,2,6,1,0,0,0,0,15,0,0
48,1,115971,3,9,0,3,2,0,0,0,0,50,0,0
46,0,31432,3,9,0,8,0,0,1,3103,0,52,0,1
30,0,112383,3,9,0,10,2,0,0,0,0,45,0,0
24,0,283092,3,9,2,8,4,4,0,0,0,40,18,0
32,0,27207,12,6,2,1,3,0,0,0,0,50,0,0
30,0,46712,3,9,1,2,3,0,1,0,0,40,0,0
57,5,19520,13,16,1,5,5,0,1,0,0,50,0,0
56,0,98630,8,4,2,8,3,0,0,0,0,40,0,0
27,0,159897,3,9,2,4,3,4,1,0,0,37,0,0
38,0,136629,0,13,0,7,2,0,0,0,0,40,13,0
19,0,407759,3,9,2,8,1,0,0,0,0,40,0,0
61,1,221884,1,10,0,8,2,0,0,0,0,50,0,1
49,0,148475,6,11,1,0,5,0,1,0,0,40,0,0
28,0,274964,3,9,0,1,2,0,0,0,0,38,0,0
50,2,160107,10,14,0,5,2,0,0,0,0,55,0,1
43,0,167265,0,13,0,1,2,0,0,0,0,84,0,1
34,0,148226,3,9,2,7,5,4,1,0,0,48,0,0
28,0,153869,2,7,0,1,2,0,0,0,0,40,0,0
31,0,208881,1,10,0,1,2,0,0,0,0,40,0,0
55,0,256953,3,9,4,7,5,4,1,0,0,44,0,0
26,0,100147,0,13,0,4,0,0,1,0,0,45,0,1
51,4,166461,13,16,0,5,0,4,1,0,0,40,0,1
35,0,171327,3,9,0,1,2,0,0,0,0,40,0,0
42,0,297335,5,12,5,4,5,1,1,0,0,31,25,0
63,8,133166,13,16,0,14,2,0,0,0,0,12,0,0
31,0,169589,10,14,2,5,3,0,0,0,0,30,0,0
22,4,273734,3,9,2,9,1,0,0,0,0,20,0,0
67,0,158301,3,9,1,10,3,0,0,0,0,60,0,0
50,8,257117,7,5,0,14,2,0,0,0,0,50,0,0
63,0,196725,3,9,4,2,5,0,1,0,0,24,0,0
31,0,137444,3,9,0,7,2,0,0,0,0,40,0,1
17,0,286960,2,7,2,5,1,0,0,0,0,40,0,0
41,4,201435,3,9,0,10,2,4,0,0,0,40,0,0
53,4,216931,8,4,0,10,2,0,0,0,0,38,0,0
44,4,212665,1,10,0,12,2,4,0,0,0,99,0,0
24,0,462820,0,13,2,9,3,0,0,0,0,40,0,0
35,0,198841,6,11,1,0,1,0,0,0,0,35,0,0
61,0,219886,1,10,0,0,0,0,1,0,0,40,0,1
31,0,163003,5,12,2,5,4,1,1,0,0,40,15,0
44,0,112262,0,13,0,0,2,0,0,5178,0,40,0,1
56,0,213105,3,9,0,3,2,0,0,0,0,36,0,1
66,0,302072,5,12,1,8,5,0,1,0,0,40,0,0
45,0,338105,1,10,0,1,2,1,0,0,0,40,19,0
69,1,58213,0,13,0,5,2,0,0,20051,0,45,0,1
64,0,125684,3,9,0,1,2,0,0,0,0,40,0,0
38,0,215419,3,9,0,8,0,0,1,0,0,36,0,1
43,4,413760,1,10,3,1,3,4,0,0,0,40,0,0
37,0,205339,3,9,1,1,3,0,0,0,0,49,0,0
19,0,236570,3,9,2,8,1,0,1,0,0,16,0,0
59,1,247552,3,9,0,4,2,0,0,0,0,40,0,0
50,3,184007,1,10,0,8,2,0,0,0,0,40,0,0
33,0,341187,0,13,0,4,2,0,0,0,0,50,0,1
56,0,220187,1,10,0,0,2,0,0,0,0,45,0,1
28,0,198258,6,11,0,3,2,0,0,0,0,40,0,0
27,0,175821,3,9,0,8,0,0,1,0,0,34,0,0
42,0,92288,10,14,0,3,2,1,0,0,0,40,41,0
34,0,261418,3,9,0,2,2,0,0,0,0,40,0,0
19,0,203319,2,7,2,3,1,0,0,0,0,30,0,0
68,1,166083,3,9,0,4,2,0,0,0,0,40,0,1
28,0,109001,10,14,0,5,2,0,0,0,0,38,0,1
81,8,106765,1,10,4,14,5,0,1,0,0,4,0,0
22,1,197387,3,9,2,9,1,0,0,0,0,40,0,0
58,0,284834,5,12,1,8,3,0,1,0,0,40,0,0
31,0,87535,1,10,2,7,3,0,1,0,0,25,0,0
17,4,175587,2,7,2,12,1,0,0,0,0,30,0,0
25,0,242700,1,10,2,10,3,0,0,10520,0,50,0,1
23,0,161478,1,10,2,2,1,1,1,0,0,23,0,0
25,0,51498,9,8,2,2,4,0,0,0,0,40,0,0
47,0,220124,3,9,2,1,3,0,0,0,0,40,0,0
39,0,188503,0,13,0,4,0,0,1,0,0,60,0,1
44,0,113324,3,9,0,1,2,0,0,0,0,40,0,0
46,0,208872,6,11,0,5,2,0,0,0,0,40,0,1
38,1,34180,1,10,0,9,2,0,0,0,0,35,0,0
23,0,292023,3,9,2,7,1,0,0,0,0,30,0,0
34,0,141118,0,13,5,5,3,0,1,0,0,35,0,0
33,0,348592,3,9,2,1,3,0,0,0,0,40,0,1
38,0,185203,3,9,4,2,5,0,1,0,0,20,0,0
52,1,165278,6,11,0,4,2,0,0,0,0,40,0,0
50,0,116933,3,9,1,3,3,0,1,0,0,33,0,0
38,0,237608,0,13,2,3,3,0,1,0,2444,45,0,1
35,0,84787,0,13,0,2,2,0,0,0,0,40,0,0
67,1,217892,13,16,0,5,2,0,0,10605,0,35,0,1
60,0,325971,3,9,0,7,2,0,0,7688,0,40,0,1
44,0,206878,3,9,2,3,4,0,1,0,0,15,0,0
38,1,127772,3,9,1,9,1,0,0,0,0,50,0,0
29,0,208577,3,9,0,5,2,0,0,0,0,40,0,1
65,0,344152,10,14,0,5,2,0,0,5556,0,50,0,1
33,0,40681,5,12,2,8,3,0,1,0,0,40,0,0
29,8,95108,3,9,2,14,3,0,0,0,0,40,0,0
18,0,280603,2,7,2,3,1,0,1,0,0,30,0,0
43,0,188436,4,15,1,4,3,0,0,0,0,40,0,0
42,0,134220,6,11,1,4,1,2,1,0,0,40,0,0
42,0,177989,3,9,0,10,2,0,0,0,0,40,0,0
32,0,164190,3,9,0,6,2,0,0,0,0,30,0,0
36,0,90897,5,12,2,0,3,0,1,0,0,40,0,0
41,5,33126,0,13,0,9,2,0,0,0,0,40,0,1
30,0,270886,1,10,2,2,1,0,1,0,0,40,0,0
21,0,216129,3,9,2,2,1,0,0,0,0,35,0,0
33,0,189368,1,10,0,10,2,4,0,0,0,40,0,1
19,8,141418,1,10,2,14,1,0,0,0,0,15,0,0
19,0,306225,3,9,2,6,1,0,0,0,0,25,0,0
35,0,330664,3,9,1,10,3,0,0,0,0,40,0,0
43,0,191765,3,9,1,0,5,4,1,0,0,35,0,0
45,0,289353,3,9,0,10,2,4,0,0,0,24,0,0
25,0,53147,0,13,2,4,1,4,0,0,0,50,0,0
39,1,122353,0,13,0,4,2,0,0,0,0,40,0,0
26,0,188767,3,9,2,6,3,0,0,0,0,40,0,0
60,0,239576,10,14,0,10,2,0,0,0,0,10,0,0
52,4,155141,13,16,0,5,0,0,1,0,0,40,0,1
22,0,64520,9,8,2,10,5,0,0,0,0,30,0,0
23,0,478994,1,10,2,2,1,0,1,0,0,40,0,0
46,0,155654,3,9,0,2,0,0,1,0,0,40,0,0
34,1,124052,0,13,0,3,2,0,0,0,0,30,0,0
39,0,245053,0,13,0,5,2,0,0,0,0,50,0,1
38,0,183585,3,9,2,5,3,0,1,0,0,40,0,0
56,1,323639,10,14,0,4,2,0,0,0,0,25,0,0
55,3,186791,3,9,1,8,3,0,1,0,0,40,0,0
40,0,284303,1,10,0,4,0,0,1,7688,0,40,0,1
23,0,186666,1,10,2,7,3,0,0,0,0,40,0,0
39,0,200153,0,13,1,8,3,0,0,0,0,40,0,0
24,0,180931,0,13,0,3,2,4,0,0,0,30,0,0
51,1,183173,3,9,0,3,2,0,0,0,0,40,0,1
47,2,120131,0,13,0,4,2,0,0,0,0,50,12,1
25,1,263300,3,9,2,9,3,0,0,0,0,50,0,0
34,0,226443,4,15,0,5,2,0,0,0,0,55,0,1
18,0,404868,2,7,2,3,1,4,1,0,1602,20,0,0
19,0,208506,1,10,2,4,1,0,1,0,0,28,0,0
32,0,46746,1,10,1,1,5,0,0,0,0,40,0,0
49,0,246183,3,9,0,3,2,0,0,0,0,40,0,1
40,8,165309,8,4,3,14,3,0,1,0,0,8,0,0
43,0,122749,3,9,0,1,2,0,0,0,0,55,0,0
71,2,38822,10,14,0,4,2,0,0,99999,0,40,0,1
59,0,167963,3,9,2,8,5,0,0,0,0,40,0,0
32,0,273241,0,13,0,4,0,0,1,0,0,40,0,1
25,0,120238,0,13,2,4,3,0,0,0,0,40,0,0
32,0,167990,3,9,0,4,2,0,0,0,0,40,22,0
17,0,225507,2,7,2,6,3,4,1,0,0,15,0,0
57,2,125000,4,15,0,5,2,0,0,0,0,35,0,1
17,1,174120,9,8,2,6,1,0,0,0,0,15,0,0
27,0,230959,0,13,2,0,1,1,1,0,0,40,15,0
41,4,132125,3,9,0,12,2,0,0,0,0,40,0,0
62,8,68461,13,16,0,14,2,2,0,0,0,40,0,1
19,0,227178,2,7,2,3,3,0,1,0,0,25,0,0
41,0,165798,14,3,1,2,5,0,1,0,0,40,3,0
39,0,129573,0,13,2,4,3,0,0,0,0,50,0,1
30,0,224377,3,9,2,1,3,0,0,0,0,40,0,0
37,0,179481,0,13,0,7,2,0,0,0,0,40,0,1
18,0,434268,2,7,2,8,1,0,1,0,0,15,0,0
40,1,173716,0,13,0,3,2,0,0,0,0,45,0,1
38,2,244803,1,10,0,3,2,0,0,0,1485,60,12,1
24,0,114230,3,9,2,3,4,0,0,0,0,40,0,0
33,0,188661,3,9,0,1,2,0,0,0,0,50,0,0
48,0,216093,0,13,0,6,2,0,0,0,0,40,0,0
51,0,124963,0,13,0,3,2,0,0,0,0,40,0,1
48,0,85341,3,9,0,1,2,0,0,0,0,40,0,0
43,0,193490,8,4,0,1,2,0,0,0,0,45,0,0
34,0,80058,4,15,2,4,1,0,0,0,0,50,0,0
41,0,139907,6,11,3,1,3,0,0,0,0,30,0,0
51,2,54342,4,15,1,5,3,0,0,27828,0,60,0,1
25,0,188767,3,9,2,1,1,0,0,0,0,40,0,0
20,0,117222,3,9,2,2,1,0,0,0,0,50,0,0
61,2,171831,3,9,0,4,2,0,0,2829,0,45,0,0
35,0,187119,1,10,1,4,3,0,1,0,0,70,0,0
42,4,97277,10,14,1,5,5,0,1,0,0,40,0,0
26,4,219760,3,9,2,2,4,0,0,0,0,16,0,0
46,0,63299,3,9,0,2,2,0,0,0,0,50,0,0
39,5,171482,0,13,2,5,3,0,0,0,0,40,0,1
18,8,344742,12,6,2,14,1,0,0,0,0,40,0,0
29,0,210869,1,10,2,3,1,4,0,0,0,80,0,0
39,0,38312,1,10,5,1,5,0,0,0,0,40,0,1
47,0,119939,3,9,0,1,2,0,0,0,0,40,0,1
40,0,83953,1,10,0,10,2,0,0,0,0,50,0,1
43,5,101383,3,9,0,1,2,0,0,0,0,40,0,1
32,0,204374,3,9,1,6,3,0,0,0,0,40,0,0
31,0,176831,12,6,1,3,4,0,1,0,0,40,0,0
19,8,60688,1,10,2,14,1,0,0,0,0,35,0,0
44,3,251305,5,12,0,8,2,0,0,0,0,40,0,1
46,4,200947,0,13,0,12,2,0,0,0,0,40,0,1
53,1,46704,10,14,0,5,2,0,0,0,0,50,0,1
43,0,119721,0,13,0,4,2,0,0,0,0,40,0,0
41,5,58930,0,13,2,5,3,0,1,0,0,40,0,0
35,0,247750,3,9,4,2,5,4,0,0,0,40,0,0
48,0,67725,0,13,0,3,2,0,0,0,0,45,0,0
28,5,200775,10,14,0,4,0,0,1,0,0,40,0,0
44,0,183542,0,13,4,5,5,0,1,0,0,32,0,0
20,8,25139,1,10,2,14,1,0,1,0,0,40,0,0
51,4,123325,4,15,4,5,3,0,1,0,0,40,0,0
28,0,269786,3,9,2,10,5,0,0,0,0,50,0,0
36,0,51089,0,13,2,1,3,0,0,0,0,60,0,0
28,0,136985,3,9,0,2,2,0,0,0,0,35,0,0
21,0,129350,1,10,2,3,1,0,0,0,0,40,0,0
34,8,35595,0,13,0,14,2,0,0,0,0,30,0,0
36,4,61299,1,10,0,1,2,0,0,0,0,40,0,0
25,8,192321,5,12,2,14,1,0,1,0,0,80,0,0
31,0,257644,3,9,2,5,3,0,0,0,0,43,0,0
44,1,70884,3,9,0,9,2,0,0,0,0,60,0,0
49,4,159726,2,7,1,6,5,0,0,0,0,40,0,0
40,0,174395,3,9,0,1,2,0,0,0,0,40,0,0
64,3,175534,13,16,0,5,2,1,0,0,0,40,11,1
54,4,173050,10,14,0,5,2,0,0,7688,0,40,0,1
27,0,32519,1,10,0,3,2,1,0,0,0,55,10,0
18,0,322999,1,10,2,2,1,0,1,0,0,20,0,0
68,0,148874,7,5,0,1,2,4,0,0,0,44,0,0
64,0,43738,13,16,4,5,3,0,0,0,0,80,0,1
36,0,195385,3,9,0,10,2,2,0,0,0,40,0,0
21,0,149809,3,9,2,9,1,0,0,0,0,24,0,0
22,0,51985,1,10,2,1,1,0,0,0,0,30,0,0
61,0,105384,0,13,0,5,2,0,0,0,0,40,0,0
24,0,137591,1,10,2,3,1,0,0,0,0,10,9,0
49,5,324791,0,13,0,5,2,0,0,0,0,50,0,1
25,0,184303,1,10,3,11,4,0,1,0,0,30,36,0
66,8,314347,3,9,0,14,2,4,0,0,0,40,0,0
29,0,274010,1,10,2,5,3,0,0,0,0,45,0,0
22,0,321031,3,9,2,3,1,4,1,0,0,40,0,0
