age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,50K
48,5,104542,10,14,4,5,5,0,1,0,0,40,0,0
59,0,186479,6,11,0,5,2,0,0,0,0,50,0,0
22,0,225272,1,10,0,9,2,0,0,0,0,20,0,0
51,0,346871,0,13,0,4,2,0,0,0,0,55,0,1
29,0,142712,0,13,0,4,2,0,0,0,0,40,0,1
41,0,46221,4,15,2,4,3,0,0,4787,0,60,0,1
47,0,349151,6,11,0,7,2,0,0,0,0,45,0,1
31,0,111883,3,9,0,10,2,0,0,0,0,50,0,1
32,0,46691,3,9,2,1,3,0,1,0,0,40,0,0
28,0,291789,3,9,2,7,5,4,1,0,0,50,0,0
45,0,201699,1,10,0,10,2,0,0,0,1628,40,0,0
24,3,219262,3,9,2,2,1,0,0,0,0,40,0,0
60,2,160079,10,14,4,8,3,0,1,0,0,25,0,0
58,0,193374,3,9,2,11,3,0,0,0,1719,40,0,0
37,8,111268,6,11,2,14,1,0,1,0,0,32,0,0
19,0,410632,1,10,2,7,1,0,0,0,0,40,0,0
35,4,33943,1,10,0,12,2,3,0,0,0,40,0,1
44,3,269792,0,13,0,8,2,0,0,0,0,43,0,0
46,0,153328,1,10,2,6,5,4,1,0,0,40,0,0
47,0,162859,3,9,1,2,1,4,1,0,0,40,0,0
19,8,258664,1,10,2,14,1,0,0,0,0,40,0,0
80,0,22406,0,13,2,11,3,0,1,0,0,40,0,0
39,0,65624,8,4,0,6,2,0,0,0,0,48,0,0
43,0,326232,1,10,0,4,2,0,0,0,0,40,0,1
28,0,363257,0,13,2,5,3,4,0,0,0,50,0,0
35,0,51700,1,10,2,10,3,0,0,0,0,40,0,0
30,0,19678,0,13,6,3,0,1,1,0,0,60,15,1
21,0,109199,1,10,2,6,1,0,0,0,0,15,0,0
26,5,36741,0,13,2,5,3,0,1,0,0,20,0,0
41,0,347653,1,10,0,10,2,0,0,0,0,50,0,0
23,0,37514,1,10,2,3,3,0,0,0,0,55,0,0
48,0,355781,0,13,0,5,2,1,0,0,0,40,7,1
46,0,86709,1,10,2,2,3,1,0,0,0,45,0,0
44,1,22933,3,9,0,4,2,0,0,0,0,40,0,0
56,2,83922,3,9,0,4,2,0,0,0,0,84,0,0
27,3,182637,4,15,0,5,2,0,0,0,0,45,41,1
57,0,80149,0,13,0,4,2,0,0,0,1977,40,5,1
60,1,231770,3,9,0,9,2,0,0,0,0,65,0,1
60,8,116746,12,6,0,14,2,0,0,0,0,40,0,0
30,1,189759,3,9,2,1,3,0,0,0,0,45,0,0
40,2,46221,13,16,2,5,3,0,0,99999,0,55,0,1
58,5,198145,3,9,0,1,2,0,0,0,0,40,0,0
31,0,35864,0,13,2,3,3,2,0,0,0,60,0,0
44,3,259307,0,13,0,4,2,0,0,0,0,40,0,1
46,0,129007,3,9,0,10,2,0,0,0,0,41,0,1
33,0,169104,3,9,0,2,2,1,0,0,0,40,11,0
37,0,198097,3,9,0,1,2,0,0,0,0,60,0,0
21,4,224640,5,12,2,4,1,0,1,0,0,40,0,0
17,8,35603,2,7,2,14,1,0,1,0,0,16,0,0
47,1,85982,10,14,2,5,3,2,1,0,0,60,0,0
39,0,230467,0,13,2,3,1,0,0,0,0,40,5,0
32,1,168782,7,5,0,1,2,0,0,0,0,32,0,0
24,0,142566,12,6,2,7,3,0,0,0,0,45,0,0
30,3,195337,3,9,2,8,5,3,1,1506,0,45,0,0
24,8,99829,1,10,2,14,1,0,1,0,0,40,0,0
40,0,133456,3,9,0,3,4,0,1,0,0,24,0,1
28,4,133136,10,14,2,5,3,0,0,0,0,35,0,0
25,0,211531,9,8,2,2,3,0,0,0,0,40,0,0
30,0,243867,1,10,2,5,3,4,0,0,0,45,0,0
47,4,284871,4,15,0,5,2,0,0,0,0,35,0,1
37,3,188563,10,14,2,5,3,0,0,0,1876,40,0,0
61,0,173866,12,6,0,7,2,0,0,0,0,45,0,1
23,0,114939,1,10,2,3,3,0,1,0,0,38,0,0
30,0,259425,6,11,2,12,3,0,0,0,0,40,0,0
48,0,59159,3,9,1,12,3,0,0,0,0,40,0,0
30,0,189439,3,9,5,2,5,4,1,0,0,38,0,0
56,0,157786,3,9,0,10,2,0,0,0,0,48,0,1
41,2,289636,6,11,2,4,3,0,0,0,0,48,0,0
49,2,154174,0,13,0,4,2,0,0,0,0,50,0,1
56,0,70857,3,9,0,4,2,0,0,0,0,40,0,0
48,0,183000,1,10,0,2,2,4,0,0,0,40,0,1
37,0,123104,13,16,0,5,2,0,0,0,0,40,0,0
21,5,254620,1,10,2,5,1,0,0,0,0,16,0,0
33,4,156464,10,14,0,4,2,0,0,0,0,40,0,0
60,0,124987,3,9,0,3,2,0,0,0,0,20,0,0
41,0,413720,3,9,0,10,0,0,1,0,0,15,0,0
33,0,169886,9,8,3,2,5,0,1,0,0,50,24,0
31,0,228873,3,9,0,1,2,0,0,0,0,40,0,0
34,0,110622,10,14,1,4,4,1,1,0,0,40,10,0
31,8,170513,3,9,1,14,3,0,1,0,0,99,0,0
21,8,221418,1,10,2,14,1,0,1,0,0,40,0,0
65,0,151287,10,14,3,4,3,4,0,0,0,20,0,0
25,0,235218,1,10,2,8,3,0,1,0,0,40,0,0
30,0,111567,3,9,0,0,2,0,0,0,0,40,0,0
24,0,251603,1,10,2,2,5,0,1,0,0,20,0,0
61,0,136109,2,7,4,8,3,0,1,0,0,45,0,0
29,0,178610,1,10,1,2,5,0,1,0,0,21,0,0
22,0,192289,1,10,2,8,1,0,0,0,0,30,3,0
30,0,49325,1,10,0,10,2,0,0,0,0,80,0,1
52,0,229375,3,9,1,8,3,0,1,0,0,40,0,0
28,0,125791,3,9,2,8,3,0,1,0,0,40,0,0
48,0,75619,3,9,1,10,4,0,0,0,0,60,0,0
60,0,247483,1,10,1,4,3,0,0,0,0,40,0,0
38,0,289448,10,14,2,5,5,1,1,0,0,40,11,1
22,8,122048,1,10,2,14,1,0,1,0,0,35,0,0
21,0,177940,3,9,5,7,3,0,1,0,0,40,0,0
32,1,399088,0,13,1,5,3,0,1,0,1340,45,0,0
38,0,108293,6,11,1,8,5,0,1,0,0,38,0,0
60,0,178249,1,10,0,8,2,0,0,0,1887,40,0,1
24,4,52262,1,10,2,8,3,0,0,0,0,40,0,0
41,1,143046,10,14,0,4,0,0,1,99999,0,50,0,1
59,0,124318,3,9,1,4,4,0,1,0,0,45,0,0
52,3,57855,4,15,0,5,2,0,0,0,0,60,0,1
50,0,355954,0,13,0,4,2,0,0,0,0,50,0,1
28,0,143582,3,9,5,2,3,1,1,0,0,40,10,0
30,0,220915,0,13,0,5,2,0,0,0,0,60,0,0
43,0,172025,3,9,4,7,3,0,1,0,0,40,0,0
24,0,109813,3,9,0,8,2,0,0,3137,0,40,0,0
45,0,175600,10,14,0,4,2,0,0,0,0,60,0,0
26,0,389856,3,9,0,10,2,0,0,0,0,40,20,0
41,1,167081,10,14,0,5,2,0,0,0,2415,55,0,1
43,2,179228,1,10,0,4,2,0,0,0,0,65,0,0
23,8,214542,0,13,2,14,1,0,0,0,0,42,0,0
31,0,1210504,12,6,0,8,0,0,1,0,0,40,0,0
55,0,426263,3,9,0,8,2,0,0,0,0,40,0,0
18,0,146225,12,6,2,2,1,2,1,0,0,40,0,0
36,1,240810,9,8,2,1,1,0,0,0,0,40,0,0
47,0,100113,8,4,0,10,2,0,0,0,2051,40,0,0
22,0,214542,1,10,2,8,1,0,0,0,0,40,0,0
18,0,41506,2,7,2,2,3,0,1,0,0,30,0,0
24,0,200121,3,9,2,1,3,0,0,0,0,45,0,0
55,0,199919,3,9,0,2,2,0,0,0,0,15,0,0
22,0,60668,0,13,2,4,1,0,0,0,0,40,0,0
42,0,208347,2,7,2,7,3,3,1,0,0,40,3,0
42,5,184105,6,11,0,2,2,0,0,0,0,45,0,1
27,0,255979,0,13,0,7,2,0,0,0,0,40,0,0
51,2,251585,1,10,0,3,2,0,0,0,0,40,0,0
40,0,132222,3,9,2,2,3,0,0,0,0,40,0,0
49,0,164733,3,9,1,12,3,0,0,0,0,40,0,0
33,0,327902,3,9,0,3,2,0,0,3908,0,50,0,0
30,0,262092,0,13,0,3,2,0,0,0,0,55,0,0
23,0,299047,0,13,2,3,3,0,1,0,0,40,0,0
28,1,146735,13,16,0,5,2,0,0,0,0,50,0,1
43,0,154568,3,9,0,0,2,1,0,0,0,40,19,1
37,0,160916,8,4,0,5,0,0,1,0,0,40,0,0
33,0,161444,3,9,0,7,2,0,0,0,0,40,0,0
32,5,246282,13,16,0,5,2,0,0,2961,0,99,41,0
20,8,147031,1,10,2,14,1,0,0,0,0,15,0,0
42,0,220531,1,10,0,1,2,0,0,0,0,32,0,0
22,0,282202,3,9,2,4,5,0,0,0,0,40,20,0
26,0,122485,3,9,2,1,3,0,0,4416,0,40,0,0
32,0,227012,3,9,2,1,3,0,0,0,0,40,0,0
67,0,116502,3,9,0,3,2,0,0,0,0,30,0,0
51,0,163606,1,10,1,8,5,0,1,0,0,40,0,0
18,0,211413,2,7,2,2,1,0,0,0,0,15,0,0
33,8,171637,3,9,0,14,1,0,1,0,0,20,0,0
57,1,204387,0,13,0,4,2,0,0,0,1977,10,0,1
24,8,214542,1,10,2,14,3,0,0,0,0,60,0,0
29,0,70100,3,9,1,1,1,0,0,0,0,40,21,0
42,0,96115,0,13,3,2,3,0,0,0,0,40,0,0
47,0,181758,3,9,2,10,3,4,0,0,0,40,0,0
74,8,278557,6,11,0,14,2,0,0,0,0,32,0,0
34,3,168931,0,13,0,4,0,3,1,0,0,40,0,1
27,0,397962,12,6,0,2,0,4,1,0,0,30,0,0
28,0,113922,3,9,3,10,1,0,1,0,0,17,0,0
17,0,318025,3,9,2,2,4,0,0,0,0,20,0,0
24,0,287357,2,7,0,12,2,0,0,0,0,40,0,0
40,1,33219,5,12,0,9,2,0,0,0,0,60,0,0
81,2,51646,1,10,0,3,2,0,0,0,2174,35,0,1
47,3,51664,1,10,0,1,2,0,0,3908,0,40,0,0
29,0,195721,12,6,0,1,2,0,0,0,0,40,0,0
24,0,255575,1,10,2,2,5,0,1,0,0,30,0,0
31,0,200835,0,13,5,5,3,1,0,0,0,40,8,0
22,8,140414,1,10,2,14,1,0,0,0,0,40,0,0
38,0,165579,3,9,1,0,3,0,0,0,0,45,0,0
37,0,38948,3,9,0,7,2,0,0,0,0,40,0,1
35,0,184685,1,10,2,8,4,4,1,0,0,40,0,0
23,0,86939,3,9,1,6,3,0,0,0,0,50,0,0
22,0,215251,3,9,2,2,1,0,1,0,0,40,5,0
53,0,151159,3,9,1,7,3,0,0,0,0,40,0,0
40,0,385266,1,10,0,7,2,0,0,0,0,40,0,1
68,2,289349,5,12,0,3,2,0,0,9386,0,70,5,1
19,0,232060,1,10,2,2,3,0,0,0,0,35,0,0
28,0,290429,8,4,0,6,2,0,0,0,0,50,0,0
45,0,179048,9,8,0,8,2,0,0,0,0,35,41,1
57,1,98466,3,9,0,8,0,0,1,0,0,16,0,0
51,4,142801,10,14,4,5,3,4,1,0,0,40,0,1
68,2,119938,0,13,0,4,2,0,0,0,0,40,0,1
39,0,172186,3,9,0,2,2,0,0,5013,0,40,0,0
45,4,198759,3,9,0,4,2,0,0,0,1848,40,0,1
45,5,74305,10,14,0,5,2,0,0,0,0,35,0,1
80,2,120796,3,9,0,4,2,0,0,0,0,40,0,0
55,4,190091,10,14,0,5,2,0,0,0,0,50,0,1
23,0,197286,1,10,2,3,1,0,1,0,0,40,0,0
45,5,129499,1,10,2,8,3,0,1,0,0,40,0,0
39,0,30875,0,13,1,3,5,0,1,0,0,40,0,1
45,1,172822,3,9,0,2,2,0,0,3411,0,40,0,0
34,0,107417,3,9,0,1,2,0,0,0,0,40,0,0
42,4,226902,3,9,0,12,2,0,0,0,0,40,0,1
21,0,86557,1,10,2,3,4,3,1,0,0,30,0,0
35,0,98900,1,10,1,8,5,0,1,0,0,40,0,0
24,4,38707,0,13,2,10,1,0,0,0,0,20,0,0
39,0,286730,3,9,1,7,5,0,1,0,0,40,0,0
17,0,221797,9,8,2,8,1,0,1,594,0,20,0,0
52,8,175029,1,10,0,14,2,0,0,0,0,80,0,0
49,8,32184,3,9,0,14,0,0,1,5013,0,15,0,0
31,3,144949,0,13,0,8,2,0,0,0,0,40,0,0
48,3,33084,0,13,0,12,2,0,0,0,0,50,0,1
30,0,156464,1,10,2,0,4,0,0,0,0,40,0,0
38,0,152307,1,10,0,4,2,0,0,0,0,30,0,1
32,0,341954,0,13,2,8,3,0,0,0,1741,45,41,0
24,0,235720,3,9,2,8,1,0,0,0,0,50,0,0
47,0,161187,9,8,1,8,5,0,1,0,0,40,0,0
56,0,90017,8,4,0,7,2,0,0,0,0,40,21,0
59,0,192671,2,7,0,8,2,0,0,7298,0,40,0,1
39,1,102178,1,10,0,4,2,0,0,0,0,35,0,0
22,0,293136,1,10,2,2,1,0,1,0,0,30,0,0
17,4,99568,12,6,2,5,1,0,1,0,0,10,0,0
66,1,81413,12,6,0,4,2,0,0,0,0,30,0,0
39,0,31053,1,10,1,3,5,0,1,0,0,40,0,0
18,0,31008,1,10,2,0,3,0,1,0,0,40,0,0
55,0,221801,14,3,0,7,2,0,0,0,0,40,0,0
26,3,76491,0,13,2,5,3,0,0,0,0,55,0,0
64,0,286732,3,9,4,3,3,0,1,0,0,17,0,0
48,1,196707,13,16,0,5,2,0,0,99999,0,60,0,1
51,3,23698,3,9,0,2,2,0,0,0,0,40,0,1
61,0,224699,0,13,0,4,0,0,1,0,0,30,0,1
22,0,131291,1,10,2,5,1,0,0,0,0,15,0,0
19,8,372665,1,10,2,14,1,0,0,0,0,40,0,0
44,0,64506,6,11,1,2,3,0,0,0,0,20,0,0
47,0,139388,1,10,0,8,0,0,1,0,0,40,0,0
29,0,425830,5,12,2,3,3,0,0,0,0,40,0,0
39,0,99146,3,9,0,6,2,0,0,0,0,40,0,0
37,5,59200,3,9,2,8,4,0,1,0,0,40,0,0
21,0,37482,1,10,2,2,1,0,1,0,0,20,0,0
34,0,188798,3,9,3,8,5,0,1,0,0,32,0,0
56,0,100285,1,10,0,0,2,0,0,0,0,45,0,0
31,5,228446,1,10,2,10,3,0,0,0,0,40,0,0
31,0,19491,3,9,1,3,3,0,0,2202,0,40,0,0
28,0,156967,3,9,1,8,5,0,1,0,0,40,0,0
47,3,187581,0,13,0,8,2,0,0,0,0,48,0,1
56,0,154490,1,10,2,8,3,0,1,0,0,38,0,0
30,0,101345,0,13,2,3,3,0,1,0,0,40,0,0
42,4,150533,10,14,0,5,2,0,0,0,0,46,0,0
33,0,93213,3,9,0,1,2,0,0,0,0,45,0,0
57,0,257046,3,9,0,1,2,0,0,0,0,40,0,0
40,0,421837,3,9,0,4,2,0,0,0,0,50,0,1
41,0,101593,0,13,0,4,2,0,0,0,0,60,0,1
42,0,122215,3,9,4,5,3,0,0,0,0,40,0,1
49,0,272780,1,10,0,1,2,0,0,15024,0,60,20,1
24,0,190591,0,13,2,5,3,0,1,0,0,50,0,0
30,0,78374,3,9,0,3,4,1,1,0,0,40,41,0
30,8,121468,0,13,0,14,0,1,1,0,0,40,39,0
31,0,280927,0,13,2,4,3,0,1,0,0,40,0,1
25,0,202480,0,13,0,5,2,0,0,0,0,40,0,1
47,0,110088,11,2,0,6,2,0,0,0,0,40,0,0
58,8,129632,3,9,2,14,3,0,1,0,0,4,0,0
37,1,225860,5,12,5,9,3,0,0,0,0,50,0,0
25,0,310545,1,10,2,12,1,0,0,0,0,30,36,0
31,0,178664,1,10,1,2,3,0,1,0,0,30,0,0
46,1,198759,0,13,0,3,2,0,0,0,0,50,0,1
20,0,259301,1,10,2,8,1,0,1,0,0,35,0,0
31,0,234537,0,13,0,5,2,0,0,7298,0,50,0,1
63,0,427770,9,8,1,11,5,4,1,0,0,30,0,0
19,8,331702,3,9,2,14,1,0,0,0,0,40,0,0
20,8,180052,1,10,2,14,1,0,0,0,0,40,0,0
54,0,205337,3,9,0,7,2,0,0,0,0,45,0,0
17,0,236091,12,6,2,2,1,0,1,0,0,8,0,0
40,0,33895,3,9,1,0,3,0,1,0,0,40,0,0
20,8,447210,1,10,2,14,1,0,1,0,0,20,0,0
27,0,226441,0,13,2,5,4,0,1,0,0,40,0,0
41,5,119721,1,10,0,5,2,0,0,0,0,40,0,1
32,1,455995,0,13,1,4,3,0,0,0,0,50,0,1
35,0,105813,1,10,0,6,2,0,0,0,0,40,0,0
24,8,350917,3,9,2,14,3,0,1,0,0,30,0,0
42,5,191814,3,9,0,1,2,0,0,0,0,40,0,0
65,0,399296,14,3,0,2,4,0,1,0,0,20,20,0
47,0,201595,3,9,2,8,5,0,0,0,0,40,0,0
41,0,143003,10,14,0,0,2,1,0,0,1887,45,11,1
28,0,74784,3,9,2,6,3,0,0,0,0,50,0,0
20,8,313045,1,10,2,14,1,0,1,0,0,40,0,0
22,0,303781,1,10,2,1,1,4,0,0,0,40,0,0
23,0,236769,1,10,2,6,1,0,0,0,0,40,0,0
28,1,264961,1,10,0,1,2,0,0,0,0,45,0,0
59,0,144962,3,9,4,7,3,0,1,0,0,40,0,0
59,4,435836,12,6,0,2,0,0,1,0,0,30,0,1
46,0,186539,3,9,1,1,4,0,0,0,0,48,0,1
23,0,181796,3,9,0,3,2,0,0,0,0,50,0,0
47,4,398397,10,14,2,0,3,0,0,0,0,40,0,0
24,0,196280,6,11,2,0,1,0,1,0,0,38,0,0
37,3,31670,0,13,0,4,2,0,0,0,0,40,0,0
49,2,65535,3,9,0,5,2,0,0,0,0,60,0,0
48,4,97680,10,14,0,5,0,0,1,15024,0,10,0,1
57,1,47178,0,13,0,5,0,0,1,0,0,35,0,1
24,1,151818,3,9,2,1,3,0,0,0,0,35,0,0
40,0,304530,8,4,0,1,2,0,0,0,0,40,0,0
25,0,197651,3,9,2,3,5,0,1,0,0,40,0,0
64,0,108054,3,9,4,10,3,0,0,0,0,22,0,0
44,0,179666,1,10,1,10,5,0,0,0,0,35,2,0
45,0,142909,3,9,0,1,2,0,0,0,0,40,0,1
24,0,231261,9,8,0,8,2,0,0,0,0,50,0,0
42,5,119008,5,12,1,0,3,4,1,0,1974,40,0,0
27,0,168138,3,9,2,0,3,0,0,0,0,45,0,0
54,0,217850,3,9,0,10,2,4,0,0,0,40,0,1
50,1,343242,1,10,0,10,2,0,0,0,0,55,0,0
19,8,167087,1,10,2,14,1,0,1,0,0,20,0,0
27,0,200179,3,9,1,8,4,0,1,0,0,40,0,0
35,0,172252,1,10,1,4,3,0,1,0,0,40,0,0
39,0,132879,13,16,0,4,2,0,0,0,0,42,0,1
21,0,240063,3,9,2,10,1,0,0,0,0,48,0,0
19,0,425816,1,10,2,3,5,4,1,0,0,40,0,0
39,4,167571,3,9,0,2,0,0,1,2885,0,30,0,0
39,0,85566,1,10,0,3,2,0,0,0,0,40,0,0
27,0,123799,0,13,1,4,5,0,0,0,0,42,0,0
28,0,194690,3,9,0,1,2,0,0,0,0,40,0,0
39,0,266347,1,10,0,3,2,0,0,0,0,40,0,0
62,0,68268,12,6,0,6,2,0,0,0,0,40,0,0
59,2,145574,6,11,0,4,2,0,0,0,0,40,0,1
29,0,128666,3,9,0,1,2,0,0,0,0,40,0,0
31,0,119411,3,9,0,3,2,0,0,0,0,40,0,1
38,0,276552,1,10,0,5,2,0,0,0,0,50,0,0
22,8,305423,1,10,2,14,1,0,0,0,0,36,0,0
38,3,104236,5,12,1,8,5,0,1,1471,0,40,0,0
48,8,136455,1,10,1,14,3,0,1,0,0,16,0,0
71,1,139889,2,7,0,4,2,0,0,0,0,75,0,1
39,4,102953,3,9,0,2,2,0,0,0,0,40,0,0
36,8,320183,2,7,2,14,1,4,0,0,0,24,0,0
47,0,83407,3,9,0,0,2,0,0,0,0,84,0,1
22,8,118910,1,10,2,14,3,0,0,0,0,43,0,0
41,0,99254,10,14,1,2,5,4,1,0,0,30,0,0
43,5,198766,3,9,2,2,1,0,1,0,0,40,0,0
20,0,191832,9,8,2,2,5,0,0,0,0,40,41,0
23,0,146178,3,9,3,8,4,0,0,0,0,46,0,0
35,0,132879,1,10,0,0,2,0,0,0,0,40,0,1
44,0,94706,0,13,5,3,5,1,0,0,0,40,25,0
48,4,273767,10,14,0,4,0,0,1,7688,0,40,0,1
43,1,204235,0,13,0,3,2,0,0,0,0,50,0,1
62,8,181782,3,9,0,14,2,0,0,0,0,15,0,0
39,5,144860,0,13,0,4,2,0,0,0,0,40,0,0
44,0,185832,3,9,0,7,2,0,0,7298,0,40,0,1
81,0,55314,0,13,0,8,2,0,0,0,0,4,0,1
44,0,200194,1,10,0,1,2,0,0,0,0,40,0,0
37,0,339772,3,9,0,1,2,4,0,0,0,40,0,0
54,0,159755,3,9,0,4,2,0,0,7688,0,40,0,1
24,0,200207,3,9,2,6,3,0,0,0,0,40,0,0
27,0,31493,0,13,0,0,2,0,0,0,0,30,0,0
31,0,168981,3,9,0,8,1,0,1,0,0,38,0,0
20,0,201729,1,10,2,12,1,0,0,0,0,33,0,0
30,1,105749,0,13,0,3,2,0,0,0,0,50,0,0
56,3,101847,3,9,0,8,2,0,0,4064,0,40,0,0
46,0,110646,5,12,0,8,0,0,1,0,0,56,0,0
34,0,139753,1,10,2,4,3,0,1,2174,0,50,0,0
25,0,255004,1,10,2,3,1,0,0,0,0,30,0,0
34,0,341954,0,13,0,4,2,0,0,0,0,40,0,1
43,0,124330,1,10,1,4,3,0,1,0,0,46,0,0
46,0,64563,10,14,0,5,2,0,0,0,1887,45,0,1
32,1,29254,1,10,0,9,2,0,0,0,0,50,0,1
25,8,182810,1,10,2,14,3,0,1,0,1564,37,0,1
33,8,139051,2,7,3,14,5,4,1,0,0,53,0,0
31,0,151053,1,10,0,10,2,0,0,0,0,34,0,0
66,2,45702,12,6,0,9,2,0,0,0,0,50,0,0
26,8,138685,1,10,2,14,1,0,0,0,0,40,0,0
37,0,164193,6,11,0,8,2,0,0,0,0,40,0,0
73,0,109651,3,9,0,12,2,0,0,0,0,30,0,0
30,0,126364,3,9,0,8,2,0,0,0,0,45,0,0
31,0,328199,3,9,2,0,3,0,1,2354,0,40,0,0
44,1,180096,10,14,1,4,3,0,0,0,0,20,0,0
23,0,197613,1,10,2,8,1,0,1,0,0,40,0,0
35,0,170195,1,10,0,0,2,0,0,0,0,40,0,1
48,3,56482,12,6,2,1,3,4,0,0,0,40,0,0
53,0,23686,0,13,1,4,3,0,1,0,1741,40,0,0
62,5,200916,0,13,0,4,2,0,0,0,0,40,0,1
44,0,160261,3,9,0,2,2,1,0,0,2377,35,39,0
21,0,129232,1,10,2,8,1,0,0,0,0,40,0,0
22,4,249727,1,10,0,12,2,0,0,0,0,40,0,1
35,5,106448,10,14,2,5,3,0,0,0,0,45,0,0
61,4,313852,0,13,1,5,3,0,1,0,0,40,0,0
33,0,213722,3,9,0,10,2,0,0,0,0,35,9,0
29,0,120645,5,12,0,0,0,4,1,0,0,40,0,0
78,8,167336,3,9,0,14,2,0,0,0,0,16,0,0
21,1,199419,3,9,2,2,1,0,1,0,0,50,0,0
23,0,132053,1,10,2,8,3,0,1,0,0,40,0,0
21,0,311570,5,12,2,0,1,0,1,0,0,35,0,0
30,0,187203,0,13,0,6,2,0,0,0,0,40,0,0
76,0,201240,3,9,2,8,4,0,1,0,0,40,0,0
51,0,150999,3,9,0,7,2,0,0,0,0,40,0,1
30,1,24961,3,9,1,10,3,0,0,0,0,40,0,0
36,4,152021,2,7,1,2,5,4,1,0,0,30,0,0
20,0,374116,2,7,2,3,1,0,1,0,0,40,0,0
73,0,35370,0,13,1,4,5,0,1,0,0,40,0,1
38,0,65291,0,13,0,0,0,0,1,0,0,24,0,0
71,8,283889,3,9,5,14,3,4,0,0,1816,40,0,0
36,1,48585,1,10,0,5,0,0,1,0,0,4,0,0
26,0,132661,3,9,2,8,1,0,1,0,0,40,0,0
52,0,267583,12,6,1,7,5,0,1,0,0,40,0,0
50,0,313297,14,3,1,7,5,0,1,0,0,40,20,0
66,0,290578,8,4,3,7,3,0,1,0,0,40,0,0
32,0,246038,0,13,2,5,3,0,0,0,0,40,0,1
42,3,125461,6,11,1,4,5,0,0,0,323,40,0,0
56,1,206149,8,4,2,2,5,4,1,0,0,58,0,0
59,4,205718,1,10,0,5,0,0,1,0,0,24,4,0
37,0,241153,0,13,0,5,2,0,0,15024,0,50,0,1
49,0,186706,3,9,0,1,0,0,1,7688,0,40,0,1
60,0,216574,0,13,1,4,3,0,1,0,0,40,0,1
46,0,49570,3,9,1,8,3,0,1,0,0,40,0,0
42,5,82161,3,9,0,12,2,0,0,0,0,72,0,1
44,0,191268,3,9,2,8,3,0,1,0,0,43,0,0
31,0,59469,3,9,2,2,3,0,0,0,0,40,0,0
30,0,197947,1,10,1,3,3,0,0,0,0,58,0,0
35,0,180131,0,13,3,3,3,0,0,0,0,50,0,1
17,0,156732,2,7,2,2,4,0,1,0,0,20,0,0
22,0,415755,8,4,0,7,2,0,0,0,0,40,0,0
22,0,228254,1,10,2,8,5,4,1,0,0,37,0,0
28,1,414599,5,12,2,4,3,0,0,0,0,21,31,0
35,0,357173,1,10,0,10,2,0,0,0,0,50,0,0
49,8,111282,8,4,0,14,2,0,0,4386,0,99,0,1
38,0,174308,3,9,2,9,3,0,0,0,0,48,0,0
49,3,61885,0,13,0,4,2,0,0,0,0,45,0,1
42,0,123838,0,13,0,3,2,0,0,0,0,60,0,1
53,0,119170,3,9,0,10,2,4,0,0,1740,40,0,0
59,0,219426,7,5,0,1,2,0,0,0,0,50,0,0
18,2,184920,3,9,2,9,1,0,0,0,0,25,0,0
39,4,187385,10,14,0,5,0,0,1,0,0,28,0,1
26,0,234258,3,9,0,7,2,4,0,0,0,40,0,0
24,0,387663,1,10,5,9,5,0,1,0,0,40,0,0
45,0,151817,10,14,3,0,5,0,1,0,0,36,0,0
34,0,187203,4,15,0,3,2,0,0,7688,0,40,0,1
27,4,67187,3,9,1,8,3,2,1,0,0,33,0,0
48,0,194526,1,10,0,3,0,0,1,0,0,40,0,0
20,0,73266,1,10,2,10,1,1,0,0,0,40,0,0
49,1,340755,10,14,0,4,2,0,0,5178,0,40,0,1
26,0,168552,3,9,1,4,5,0,1,0,0,40,0,0
38,2,188069,0,13,0,3,2,0,0,15024,0,40,0,1
27,0,198587,3,9,2,3,5,4,1,0,0,60,0,0
21,5,33423,1,10,2,2,3,0,1,0,0,35,0,0
40,3,190910,0,13,0,5,2,0,0,0,0,40,0,1
47,0,195963,8,4,2,10,3,3,0,0,0,48,3,0
24,0,345066,3,9,2,6,3,4,1,0,0,50,0,0
43,0,195258,3,9,0,1,2,0,0,0,0,40,0,1
44,0,262233,1,10,1,4,5,0,0,0,0,47,0,0
56,0,78707,7,5,0,2,0,0,1,4508,0,28,0,0
53,2,251240,0,13,0,4,2,0,0,0,2415,50,0,1
36,1,414056,3,9,0,1,2,0,0,0,0,40,0,0
56,4,174564,9,8,1,10,3,0,0,0,0,40,0,0
26,0,236242,6,11,2,8,3,0,1,0,1590,40,0,0
31,0,31286,6,11,1,1,3,0,0,0,0,40,0,0
19,0,234476,1,10,2,3,1,0,1,0,0,7,0,0
26,0,414916,3,9,2,0,4,0,0,0,0,40,0,0
40,0,223881,1,10,1,0,3,0,0,0,0,50,0,0
21,0,284651,1,10,2,3,1,0,1,0,0,20,0,0
35,0,38948,6,11,0,1,2,0,0,3103,0,40,0,1
33,0,157887,7,5,0,7,2,0,0,0,0,50,0,0
59,0,70796,3,9,0,11,0,4,1,0,0,15,0,0
49,4,97176,3,9,4,2,3,0,1,0,0,47,0,0
54,0,146834,1,10,0,3,2,0,0,0,0,40,0,0
23,0,490645,1,10,0,5,2,0,0,2829,0,42,0,0
61,5,31577,10,14,0,5,2,0,0,0,0,30,0,0
