age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,50K
12372,75,1,124256,1,10,0,4,2,0,0,0,2149,35,0,0
12373,21,8,227521,1,10,2,14,1,0,1,0,0,15,0,0
12374,60,1,197060,3,9,0,1,2,0,0,0,0,30,0,0
12375,18,0,332125,3,9,2,7,4,0,0,2176,0,25,0,0
12376,19,0,348867,3,9,2,3,4,4,1,0,0,15,0,0
12377,31,2,118584,1,10,1,4,3,0,1,0,0,40,0,0
12378,36,1,110622,0,13,1,3,5,1,1,0,0,8,10,0
12379,24,0,43535,0,13,2,2,3,0,1,0,0,32,0,0
12380,62,0,84784,3,9,1,7,5,0,0,0,1741,40,0,0
12381,25,0,266600,3,9,0,8,2,4,0,3137,0,40,0,0
12382,28,0,106935,0,13,0,3,2,0,0,0,0,50,0,1
12383,56,0,265518,1,10,0,5,2,0,0,0,0,45,0,0
12384,38,0,289653,6,11,4,7,3,0,0,0,0,40,0,0
12385,32,0,340917,10,14,0,5,2,0,0,0,1848,60,41,1
12386,41,0,56651,9,8,0,1,2,0,0,0,0,40,0,0
12387,33,0,374833,11,2,5,9,5,0,0,0,0,40,20,0
12388,38,0,210198,3,9,2,3,5,0,1,0,0,30,0,0
12389,44,0,240448,3,9,2,6,1,0,1,0,0,20,0,0
12390,20,0,206869,1,10,2,3,1,0,1,0,0,30,0,0
12391,72,2,149689,4,15,0,5,2,0,0,20051,0,48,0,1
12392,72,0,75594,1,10,0,1,2,0,0,2653,0,40,0,0
12393,37,0,110331,4,15,0,2,0,0,1,0,0,60,0,1
12394,54,0,353787,1,10,0,8,2,0,0,0,0,40,0,1
12395,48,0,142909,3,9,0,0,2,0,0,0,0,40,0,0
12396,40,0,54102,1,10,1,3,3,0,1,0,0,20,0,0
12397,36,2,339116,6,11,1,4,3,0,1,0,0,40,41,0
12398,60,8,50783,8,4,0,14,2,0,0,0,0,40,0,0
12399,35,0,415500,3,9,0,1,2,4,0,0,0,40,0,0
12400,41,0,79586,0,13,0,5,2,1,0,0,0,60,11,1
12401,52,0,142757,1,10,0,5,2,4,0,0,0,56,0,1
12402,37,0,91716,3,9,1,3,5,0,0,0,0,75,0,0
12403,22,0,376393,3,9,0,8,0,0,1,0,0,30,0,0
12404,59,0,129762,1,10,2,8,5,0,1,0,0,40,33,0
12405,34,0,293017,1,10,2,0,5,4,1,0,0,40,0,0
12406,42,1,54583,0,13,1,5,5,0,1,0,0,30,0,0
12407,21,0,54472,3,9,2,2,3,0,1,0,0,40,0,0
12408,22,8,129767,5,12,2,14,1,0,1,0,0,5,0,0
12409,40,0,109217,2,7,0,1,2,0,0,0,0,45,20,0
12410,32,0,189265,0,13,2,8,3,0,1,0,0,40,0,0
12411,32,0,221680,0,13,2,7,3,0,0,0,0,40,0,0
12412,46,0,200947,3,9,0,6,2,0,0,0,0,35,16,0
12413,21,0,402136,1,10,2,4,1,0,1,0,0,20,0,0
12414,30,0,119411,3,9,2,2,3,0,0,0,0,40,41,0
12415,47,1,136258,1,10,1,2,3,0,0,0,0,30,0,0
12416,53,0,35459,1,10,0,1,2,0,0,0,0,47,0,1
12417,31,0,157640,0,13,0,3,2,0,0,7688,0,55,0,1
12418,39,0,181384,5,12,2,8,3,0,0,0,0,20,0,0
12419,50,0,81253,3,9,0,2,0,1,1,0,0,30,0,0
12420,21,0,152668,1,10,2,2,3,0,0,0,0,35,0,0
12421,17,8,387063,12,6,2,14,1,0,1,0,0,20,0,0
12422,73,8,132256,0,13,4,14,5,0,1,0,0,7,0,0
12423,39,0,106964,10,14,0,3,2,0,0,0,1977,55,0,1
12424,21,8,214238,3,9,5,14,1,0,1,0,0,40,0,0
12425,20,0,218068,1,10,2,10,1,0,0,0,0,23,0,0
12426,33,0,162572,3,9,2,10,3,0,0,0,0,60,0,0
12427,74,1,160009,5,12,0,4,2,0,0,0,0,30,0,1
12428,25,0,164488,1,10,1,1,3,0,0,0,0,40,0,0
12429,51,8,209794,3,9,0,14,0,0,1,0,0,3,0,1
12430,31,0,119033,3,9,2,6,1,0,0,0,0,50,0,0
12431,27,0,311446,1,10,2,8,3,0,1,0,0,60,5,0
12432,31,0,128065,2,7,0,9,2,0,0,0,0,55,0,1
12433,48,0,101016,10,14,1,5,5,0,1,0,0,40,0,0
12434,73,0,33493,3,9,4,3,3,0,1,0,0,3,0,0
12435,34,0,130078,10,14,0,5,0,0,1,7688,0,32,41,1
12436,30,0,284826,3,9,0,5,2,0,0,0,0,50,0,0
12437,53,1,169112,0,13,0,4,2,0,0,0,0,40,30,1
12438,37,3,362006,3,9,0,8,0,0,1,0,0,40,0,1
12439,19,0,124906,1,10,2,8,1,0,1,0,1719,25,0,0
12440,53,0,229247,9,8,0,10,2,0,0,5013,0,45,0,0
12441,59,2,170993,4,15,1,5,3,0,0,13550,0,40,0,1
12442,39,0,157641,0,13,1,8,5,0,1,0,0,40,0,0
12443,23,0,224632,0,13,2,8,1,4,1,0,0,38,0,0
12444,26,0,159732,0,13,2,8,3,0,0,0,2205,43,0,0
12445,56,1,221801,1,10,0,2,2,0,0,0,0,40,0,0
12446,90,0,347074,1,10,2,8,1,0,1,0,1944,12,0,0
12447,35,0,143059,3,9,0,10,0,0,1,0,1902,28,0,1
12448,23,0,37072,3,9,0,1,2,0,0,0,0,40,0,0
12449,52,0,137815,7,5,1,10,3,0,0,0,0,40,0,0
12450,43,3,594194,3,9,0,1,2,4,0,0,0,40,0,1
12451,41,0,284716,3,9,3,2,5,0,1,0,0,15,0,0
12452,39,0,202662,1,10,2,3,3,0,0,0,0,40,0,0
12453,56,4,191754,10,14,0,5,2,0,0,0,0,50,0,1
12454,31,0,175985,1,10,1,4,3,0,1,0,0,50,0,0
12455,69,0,108196,0,13,0,10,2,0,0,0,0,25,41,0
12456,37,0,51198,1,10,0,1,2,0,0,0,0,45,0,0
12457,26,2,384276,1,10,0,4,2,0,0,0,0,60,0,1
12458,46,1,368355,0,13,0,3,2,0,0,0,0,60,0,1
12459,20,0,221661,12,6,2,3,3,0,1,0,0,30,20,0
12460,51,0,108435,0,13,0,2,2,0,0,0,0,40,0,1
12461,63,8,176827,1,10,0,14,2,0,0,0,0,30,0,1
12462,42,0,209547,1,10,0,3,2,0,0,5178,0,40,0,1
12463,29,0,197565,3,9,0,2,0,0,1,0,1902,35,0,1
12464,62,0,180418,9,8,2,1,5,0,0,0,0,40,0,0
12465,35,1,45880,0,13,0,3,2,0,0,0,0,40,0,0
12466,52,4,203953,3,9,0,10,2,0,0,0,0,40,3,1
12467,64,1,178748,11,2,0,1,2,0,0,0,0,40,20,0
12468,28,0,203171,6,11,2,0,1,0,0,0,0,55,0,0
12469,71,0,132057,0,13,0,5,2,4,0,9386,0,50,0,1
12470,33,4,40142,3,9,0,12,2,0,0,0,0,56,0,0
12471,36,0,224541,8,4,0,6,2,0,0,0,0,40,36,0
12472,67,1,221252,10,14,1,3,3,3,0,0,0,40,0,0
12473,26,0,133766,2,7,0,10,2,0,0,0,0,35,0,0
12474,41,0,244945,1,10,0,4,2,0,0,0,0,65,0,1
12475,35,0,171393,3,9,0,10,2,0,0,0,0,50,0,0
12476,63,1,326903,11,2,0,2,2,0,0,0,0,25,0,0
12477,27,0,91257,3,9,0,2,2,0,0,0,0,40,36,0
12478,41,0,118001,2,7,2,7,3,4,0,0,0,40,0,0
12479,30,0,168906,1,10,2,8,5,0,1,0,0,44,0,0
12480,27,0,267912,12,6,2,6,5,0,0,0,0,40,20,0
12481,55,0,327406,1,10,1,3,3,0,0,0,0,65,0,1
12482,25,0,141876,0,13,2,5,1,0,0,0,0,40,0,0
12483,33,0,185177,3,9,2,7,3,0,0,0,0,40,0,0
12484,35,0,191807,6,11,0,0,2,0,0,0,0,40,0,0
12485,39,0,114942,1,10,0,10,2,0,0,0,0,43,0,1
12486,32,2,204470,1,10,0,3,2,0,0,0,0,99,0,1
12487,50,0,195844,13,16,2,4,3,0,0,13550,0,50,0,1
12488,39,0,184659,3,9,0,7,2,0,0,0,0,40,0,0
12489,39,0,224466,1,10,1,1,5,4,0,0,0,24,0,0
12490,46,4,149551,3,9,0,12,2,0,0,5013,0,50,0,0
12491,53,0,113522,3,9,0,12,2,0,0,0,0,40,0,0
12492,68,0,116993,4,15,4,5,5,0,0,0,0,60,0,1
12493,45,0,277434,1,10,1,8,3,0,0,0,0,50,0,0
12494,42,0,167948,13,16,0,5,2,1,0,0,0,40,10,1
12495,67,2,273239,0,13,0,3,2,0,0,0,0,50,0,1
12496,74,0,322789,12,6,0,12,2,0,0,0,1411,40,0,0
12497,20,4,240517,1,10,2,8,1,0,1,0,0,20,0,0
12498,52,4,230112,10,14,0,5,2,0,0,0,0,40,0,1
12499,21,4,211385,2,7,2,2,1,4,0,0,0,25,0,0
12500,33,0,109282,8,4,2,6,3,0,0,0,0,40,0,0
12501,32,0,367904,12,6,1,7,3,0,1,0,0,40,20,0
12502,43,0,34278,1,10,0,3,2,0,0,0,0,35,0,0
12503,67,0,221281,3,9,1,8,3,0,1,0,0,15,0,0
12504,39,0,179671,12,6,0,1,2,0,0,0,0,40,0,0
12505,28,5,106721,10,14,0,5,2,0,0,0,0,40,41,0
12506,27,0,152951,3,9,2,7,1,0,0,0,0,40,0,0
12507,30,0,315203,8,4,2,2,3,0,1,0,0,30,24,0
12508,44,0,117728,6,11,0,0,2,0,0,0,0,40,0,1
12509,23,0,192017,6,11,2,1,3,0,0,0,0,40,0,0
12510,17,8,186575,2,7,2,14,1,0,0,0,0,10,0,0
12511,42,0,120837,3,9,1,9,3,0,0,0,0,50,0,0
12512,39,1,289430,14,3,0,9,2,0,0,0,0,50,20,0
12513,44,0,304175,0,13,1,3,3,0,0,0,0,40,0,1
12514,52,4,251841,10,14,2,5,3,0,1,0,0,50,0,0
12515,17,0,33611,2,7,2,2,1,0,0,0,0,40,0,0
12516,44,1,38122,3,9,1,1,3,0,0,0,0,45,0,0
12517,23,1,72143,0,13,2,4,3,0,1,0,0,40,0,0
12518,52,3,385183,0,13,0,8,2,0,0,0,0,40,0,1
12519,58,0,37345,3,9,0,3,2,0,0,0,0,40,0,0
12520,31,0,290964,6,11,0,0,0,0,1,0,0,38,0,1
12521,26,0,52839,1,10,1,4,3,0,0,0,0,40,0,0
12522,33,2,134737,3,9,0,9,2,0,0,2829,0,70,0,0
12523,21,0,55465,12,6,2,7,1,0,0,0,0,40,0,0
12524,48,0,377401,1,10,1,3,3,0,0,0,0,40,0,1
12525,21,0,323497,3,9,2,2,1,4,0,0,0,36,0,0
12526,21,0,334693,1,10,2,3,3,0,1,0,0,50,0,0
12527,41,2,163215,4,15,2,5,3,0,1,0,0,60,0,1
12528,54,0,178530,0,13,0,4,2,0,0,0,0,60,0,1
12529,38,0,368256,5,12,2,3,3,0,1,0,0,45,0,0
12530,37,0,191137,3,9,0,8,2,0,0,0,0,42,0,0
12531,64,0,212513,0,13,1,8,3,0,1,0,0,40,0,0
12532,56,0,147653,1,10,0,4,0,0,1,0,0,50,0,0
12533,41,0,173307,3,9,0,1,2,0,0,0,0,40,0,1
12534,42,0,212760,1,10,0,3,2,0,0,0,0,60,0,1
12535,53,5,101238,1,10,0,4,2,0,0,0,0,40,0,1
12536,37,0,306868,3,9,1,1,5,0,0,0,0,38,0,0
12537,60,3,117509,3,9,4,8,3,0,0,0,0,40,0,0
12538,35,0,151835,3,9,0,7,2,0,0,0,0,45,0,1
12539,70,0,291998,1,10,0,3,2,0,0,20051,0,65,0,1
12540,44,0,136986,13,16,0,5,2,0,0,0,0,50,0,1
12541,50,0,201984,8,4,0,1,2,0,0,0,0,40,0,0
12542,58,0,187060,3,9,1,8,3,0,1,0,0,40,4,0
12543,46,0,174928,3,9,1,8,3,0,0,0,0,40,3,0
12544,29,0,445480,9,8,0,7,4,0,0,0,0,40,0,0
12545,26,0,265781,0,13,2,4,3,0,0,0,0,60,0,0
12546,33,4,377107,1,10,3,2,1,4,1,0,0,35,0,0
12547,42,0,347890,0,13,0,4,2,0,0,0,1902,50,0,1
12548,24,0,199336,3,9,2,1,5,0,0,0,0,45,0,0
12549,17,0,111593,2,7,2,3,1,0,1,0,0,8,0,0
12550,35,0,258657,5,12,0,1,2,0,0,0,0,60,0,0
12551,37,3,39207,3,9,2,8,3,0,0,0,0,40,0,1
12552,59,0,159770,5,12,0,4,2,0,0,0,0,40,0,1
12553,27,0,309463,7,5,2,6,3,0,0,0,0,10,0,0
12554,38,3,215419,10,14,2,4,3,0,1,0,0,55,4,0
12555,47,1,177533,1,10,0,1,2,0,0,0,0,40,0,0
12556,42,0,251239,7,5,2,9,3,0,0,0,0,40,3,0
12557,40,3,134307,0,13,1,5,3,4,1,0,1741,40,0,0
12558,21,0,24598,1,10,2,2,1,0,1,0,0,40,0,0
12559,36,1,140676,0,13,2,3,3,0,0,0,0,50,0,0
12560,46,0,143542,2,7,4,7,4,0,0,0,0,20,0,0
12561,65,8,38189,3,9,2,14,3,4,0,2346,0,40,0,0
12562,31,0,158291,3,9,0,8,2,0,0,0,0,40,0,0
12563,29,0,118503,3,9,1,7,3,0,0,0,0,50,0,0
12564,50,1,71609,12,6,0,4,2,0,0,0,0,60,0,0
12565,46,0,203653,0,13,1,3,4,4,0,0,0,40,0,0
12566,31,0,181751,3,9,1,8,3,0,1,0,0,40,0,0
12567,36,0,162358,10,14,2,5,3,0,1,0,1408,40,0,0
12568,66,8,231315,5,12,4,14,5,0,1,0,0,3,0,0
12569,59,3,181940,3,9,0,8,2,0,0,0,0,40,0,1
12570,30,0,213226,0,13,1,3,3,0,0,27828,0,40,0,1
12571,27,0,452963,1,10,2,7,3,0,0,0,0,40,0,0
12572,44,0,268039,1,10,1,6,4,4,0,0,0,40,0,0
12573,34,0,141841,3,9,3,1,1,4,0,0,0,40,0,0
12574,58,1,194733,1,10,0,5,2,0,0,0,0,45,0,0
12575,36,0,214008,1,10,0,8,2,0,0,0,0,40,0,1
12576,29,8,147755,3,9,2,14,3,0,0,0,0,32,41,0
12577,42,5,273869,3,9,1,12,5,0,1,0,0,40,0,0
12578,24,0,160261,1,10,2,3,3,1,0,0,0,64,41,0
12579,25,0,48029,1,10,0,4,2,0,0,0,0,40,0,1
12580,18,0,163460,1,10,2,3,1,4,0,0,0,20,0,0
12581,55,0,112529,14,3,2,10,3,4,0,0,0,40,0,0
12582,55,0,109075,2,7,0,7,2,4,0,5013,0,48,0,0
12583,31,0,182699,5,12,0,1,2,4,0,0,0,40,0,0
12584,33,0,101867,3,9,2,7,5,1,0,0,0,40,15,0
12585,65,4,382245,3,9,4,4,5,0,1,0,0,40,0,0
12586,18,0,200290,3,9,2,3,1,0,0,0,0,35,0,0
12587,23,5,35805,0,13,0,5,2,0,0,0,0,60,0,0
12588,22,0,157541,3,9,0,6,2,0,0,0,0,50,0,0
12589,61,4,192085,3,9,0,10,2,0,0,0,0,15,0,0
12590,40,0,33795,6,11,0,1,2,0,0,0,0,40,0,0
12591,51,0,345459,1,10,2,4,5,4,1,0,0,40,0,0
12592,25,0,105520,3,9,2,2,1,4,0,0,0,40,0,0
12593,63,4,114752,0,13,4,8,5,1,1,0,0,35,15,0
12594,17,0,98572,2,7,2,3,3,0,1,0,0,20,0,0
12595,54,1,83984,10,14,1,0,3,0,1,0,0,20,0,0
12596,45,4,317846,5,12,1,4,5,0,0,0,0,47,0,0
12597,28,5,319027,3,9,2,5,3,4,1,0,0,40,0,0
12598,24,0,84319,1,10,2,7,3,0,0,0,0,40,0,0
12599,70,0,298470,0,13,4,3,3,0,0,0,0,30,0,0
12600,46,0,278322,13,16,0,3,2,0,0,0,0,40,0,1
12601,51,4,169182,7,5,4,2,3,0,1,0,0,45,12,0
12602,58,0,498267,3,9,1,4,3,0,1,0,0,40,0,0
12603,71,8,94314,3,9,0,14,0,0,1,1173,0,18,0,0
12604,26,0,50053,0,13,2,5,3,0,0,0,0,37,0,0
12605,38,0,107302,1,10,0,1,2,0,0,3103,0,40,0,1
12606,40,0,110009,12,6,0,7,2,0,0,0,0,40,41,0
12607,45,0,154174,3,9,0,1,2,0,0,0,0,50,0,0
12608,43,0,147110,1,10,0,5,2,0,0,0,0,40,0,1
12609,55,1,141122,0,13,0,4,2,0,0,0,0,50,0,0
12610,38,0,162164,2,7,4,1,5,0,0,0,0,40,0,0
12611,26,8,168095,3,9,2,14,3,0,1,0,0,40,0,0
12612,19,0,134664,3,9,0,3,2,0,0,3781,0,40,0,0
12613,66,0,95644,0,13,1,4,3,0,1,0,0,40,0,0
12614,34,0,198183,0,13,2,3,3,0,1,0,0,50,0,0
12615,35,0,538583,2,7,3,10,3,4,0,0,0,40,0,0
12616,47,8,308499,3,9,1,14,5,0,1,0,0,40,0,0
12617,34,0,108837,0,13,0,0,2,0,0,0,0,48,0,1
12618,55,0,27227,1,10,0,2,2,0,0,0,1977,35,0,1
12619,43,3,117022,6,11,1,6,5,4,0,0,1726,40,0,0
12620,66,0,133884,3,9,4,1,3,0,0,0,0,40,0,0
12621,42,0,602513,0,13,0,5,2,0,0,0,0,45,0,1
12622,55,2,114495,0,13,0,4,2,0,0,0,2415,50,0,1
12623,43,0,171087,0,13,0,5,2,0,0,5178,0,40,0,1
12624,33,0,53373,12,6,2,2,5,0,0,0,0,40,0,0
12625,18,0,323810,3,9,2,3,1,0,1,0,0,40,41,0
12626,50,0,200325,1,10,1,4,3,0,1,0,0,40,0,0
12627,38,0,322092,3,9,1,6,3,0,0,0,0,40,0,0
12628,46,0,209739,3,9,0,1,2,0,0,0,0,46,0,0
12629,38,0,589809,0,13,0,8,2,0,0,0,0,45,0,1
12630,45,1,105838,6,11,0,4,2,0,0,0,0,35,0,0
12631,30,0,119522,12,6,0,1,2,0,0,0,0,45,0,0
12632,56,0,258579,10,14,0,4,2,0,0,0,0,50,0,1
12633,29,0,123200,1,10,0,7,2,3,0,0,2415,40,3,1
12634,34,0,275771,3,9,1,4,5,0,1,0,0,50,0,0
12635,58,4,33386,1,10,4,8,4,0,1,0,0,25,0,0
12636,47,4,101016,0,13,0,8,0,0,1,7688,0,40,0,1
12637,62,0,217434,0,13,0,3,2,0,0,0,0,40,0,0
12638,24,0,187229,3,9,2,6,1,4,1,0,0,40,0,0
12639,49,0,207772,3,9,1,0,5,0,0,0,0,40,0,0
12640,40,3,179717,3,9,0,8,2,0,0,7298,0,50,0,1
12641,17,0,260978,2,7,2,2,1,0,0,0,0,14,15,0
12642,36,0,280570,1,10,0,1,2,0,0,0,0,45,0,0
12643,73,0,179001,3,9,4,3,3,0,1,0,0,7,0,0
12644,26,5,79089,0,13,2,8,3,0,1,0,0,20,0,0
12645,63,0,85420,1,10,0,4,2,0,0,0,0,10,0,0
12646,21,4,244074,3,9,2,2,3,0,1,0,0,22,0,0
12647,49,1,259087,2,7,4,1,5,0,1,0,0,40,41,0
12648,20,0,361138,3,9,2,3,5,0,0,0,0,45,0,0
12649,40,0,309311,3,9,0,7,2,0,0,0,0,40,0,0
12650,36,0,46756,1,10,2,1,3,0,0,0,0,50,0,0
12651,55,3,272339,3,9,4,8,5,0,1,0,0,40,0,0
12652,39,0,82521,0,13,0,3,2,0,0,0,0,45,0,1
12653,40,0,103759,3,9,1,1,3,0,0,0,0,40,0,0
12654,18,0,150675,12,6,2,3,1,0,0,0,0,40,0,0
12655,42,0,180096,3,9,0,6,2,0,0,0,0,60,0,0
12656,49,0,157991,1,10,1,8,5,4,1,0,0,40,0,0
12657,26,0,164170,1,10,2,3,4,1,1,0,0,35,15,0
12658,18,0,186946,1,10,2,7,1,0,1,0,0,23,0,0
12659,57,0,201159,5,12,4,8,4,0,1,0,0,40,0,0
12660,35,1,61343,3,9,1,7,5,0,0,0,0,40,0,0
12661,21,0,130534,12,6,2,1,3,0,0,0,0,50,0,0
12662,43,0,222635,2,7,1,9,3,0,0,0,0,80,0,0
12663,32,0,169768,0,13,3,0,3,4,0,0,0,40,0,0
12664,23,0,72922,1,10,2,3,3,0,1,0,0,30,0,0
12665,59,0,66440,3,9,3,8,5,0,1,0,0,40,0,0
12666,50,0,338836,0,13,0,5,2,0,0,0,1887,36,0,1
12667,47,4,122206,3,9,0,10,2,0,0,0,0,20,0,1
12668,36,0,145704,3,9,1,7,5,0,1,0,0,40,0,0
12669,35,5,88215,0,13,0,5,0,1,1,0,0,40,15,1
12670,24,0,114873,3,9,2,12,3,3,0,0,0,40,0,0
12671,22,0,240063,3,9,2,6,1,0,0,0,0,40,0,0
12672,67,1,167015,0,13,4,3,3,0,0,0,0,30,0,0
12673,44,4,354230,1,10,0,1,2,0,0,0,0,40,0,0
12674,34,0,124827,12,6,0,10,2,0,0,0,0,80,0,0
12675,24,0,225739,1,10,2,3,3,0,0,0,0,40,0,0
12676,68,8,188102,3,9,0,14,2,0,0,0,0,8,0,1
12677,46,4,349986,0,13,1,1,3,0,0,0,0,40,0,0
12678,41,0,112763,3,9,1,6,1,0,1,2597,0,40,0,0
12679,66,0,242589,3,9,0,2,2,0,0,0,0,34,0,0
12680,21,0,366929,3,9,0,3,0,0,1,0,0,38,0,0
12681,25,0,154210,2,7,5,3,1,1,0,0,0,35,7,0
12682,31,0,274222,11,2,2,10,4,3,0,0,0,40,36,0
12683,51,5,166459,10,14,0,4,2,0,0,0,0,40,0,1
12684,33,0,36222,13,16,0,5,2,0,0,0,0,45,0,1
12685,24,0,240063,0,13,2,5,3,0,0,0,0,20,0,0
12686,31,3,158847,5,12,2,8,1,4,1,0,0,40,0,0
12687,31,0,203488,0,13,0,3,2,0,0,0,1977,45,0,1
12688,54,0,96062,3,9,0,7,2,0,0,0,0,40,21,0
12689,49,1,126077,3,9,0,4,2,0,0,0,0,35,0,0
12690,59,0,162580,3,9,2,1,4,0,1,0,0,35,0,0
12691,76,1,413699,8,4,0,9,2,0,0,0,0,28,0,0
12692,32,0,303692,13,16,1,5,3,0,0,0,0,40,0,1
12693,47,1,184682,3,9,3,3,5,0,1,0,0,35,0,0
12694,70,2,217801,0,13,0,3,2,0,0,0,0,15,0,0
12695,41,0,306496,6,11,0,0,2,0,0,0,0,40,0,1
12696,46,0,110171,3,9,0,1,2,0,0,0,0,40,16,0
12697,36,5,89625,3,9,2,12,4,1,1,0,0,40,0,0
12698,23,8,234108,1,10,2,14,3,0,0,0,0,40,0,0
12699,44,0,270147,0,13,0,4,0,0,1,0,0,45,0,1
12700,32,1,195891,3,9,2,1,5,0,0,0,0,40,13,0
12701,47,0,131160,0,13,1,2,3,0,1,99999,0,40,0,1
12702,56,0,93211,3,9,4,2,5,0,1,0,0,40,4,0
12703,38,0,181661,5,12,0,0,2,0,0,0,0,56,0,1
12704,74,0,146365,3,9,4,2,3,0,1,0,0,28,0,0
12705,19,0,219671,1,10,2,5,3,0,1,0,0,20,0,0
12706,74,0,203523,3,9,0,6,2,0,0,2653,0,12,0,0
12707,22,8,268145,3,9,2,14,3,0,1,0,0,40,0,0
12708,32,0,137421,3,9,5,2,4,3,0,0,0,40,20,0
12709,31,0,302679,9,8,0,5,2,0,0,0,0,55,0,0
12710,24,0,421474,0,13,0,3,2,0,0,0,0,40,0,0
12711,46,0,98524,0,13,1,4,3,0,0,0,0,40,4,1
12712,27,0,282313,3,9,0,10,2,4,0,0,0,40,0,0
12713,56,0,157786,0,13,0,4,2,0,0,0,1902,55,0,1
12714,40,0,83508,0,13,0,0,0,0,1,0,0,20,0,0
12715,67,5,167687,3,9,0,4,2,0,0,3456,0,35,0,0
12716,45,1,187272,3,9,0,1,2,1,0,0,0,45,10,0
12717,36,3,187089,0,13,2,4,3,0,1,0,0,40,0,0
12718,47,0,167625,10,14,1,5,5,0,1,0,0,40,0,1
12719,61,0,190955,0,13,0,4,2,0,0,7688,0,40,0,1
12720,50,0,185846,3,9,0,10,2,0,0,3103,0,40,0,1
12721,43,0,55764,1,10,2,6,5,4,0,0,0,40,0,0
12722,69,0,164110,0,13,0,3,2,0,0,10605,0,50,0,1
12723,32,0,117444,0,13,2,4,3,0,0,0,0,50,0,0
12724,38,1,164593,0,13,2,4,3,0,0,0,0,30,41,0
12725,45,0,22610,1,10,1,8,5,0,1,0,0,40,0,0
12726,32,0,303942,14,3,0,7,2,0,0,0,0,48,0,0
12727,51,3,378126,3,9,1,8,5,0,1,0,1980,40,0,0
12728,38,2,231491,3,9,0,1,2,0,0,0,0,50,0,1
12729,36,0,69481,4,15,0,5,2,0,0,0,0,55,0,1
12730,42,0,199018,10,14,0,4,2,0,0,0,0,40,0,1
12731,24,0,255252,3,9,2,1,3,0,0,0,0,40,0,0
12732,50,0,193871,10,14,0,5,0,0,1,0,0,38,0,0
12733,36,0,23892,5,12,1,3,3,0,1,0,0,40,0,1
12734,31,0,201156,1,10,1,7,5,0,1,0,0,55,0,1
12735,33,0,171468,1,10,0,1,0,0,1,0,0,40,0,0
12736,37,0,255454,8,4,0,7,2,4,0,7298,0,35,28,1
12737,26,0,207258,1,10,2,4,1,0,1,0,0,40,0,0
12738,43,1,134440,3,9,0,9,2,0,0,0,0,99,0,0
12739,46,0,107737,1,10,0,3,2,0,0,0,0,40,0,0
12740,22,0,193190,3,9,2,2,1,4,1,0,0,40,0,0
12741,45,0,114774,10,14,1,5,3,0,1,0,2258,55,0,0
12742,17,0,507492,2,7,2,3,1,0,1,0,0,15,31,0
12743,23,0,209955,1,10,2,3,1,0,0,0,0,25,4,0
12744,36,0,298635,0,13,0,2,2,3,0,0,0,40,13,1
12745,47,0,175600,1,10,0,0,2,0,0,0,0,40,0,0
12746,29,0,294592,10,14,2,4,3,0,0,0,0,45,0,0
12747,39,0,40955,4,15,1,5,3,0,0,0,0,45,0,1
12748,33,0,268996,6,11,1,3,3,0,0,0,0,25,0,0
12749,30,0,175323,6,11,0,4,0,0,1,0,0,52,0,0
12750,22,0,125010,0,13,2,8,3,0,1,0,0,20,0,0
12751,18,8,201871,9,8,2,14,1,0,0,0,0,7,0,0
12752,28,0,203171,1,10,1,1,3,0,0,0,0,40,0,0
12753,40,0,53774,3,9,0,8,0,0,1,4064,0,12,0,0
12754,29,0,247867,0,13,0,5,2,0,0,0,0,40,0,1
12755,28,0,126135,1,10,2,9,3,0,1,0,0,40,0,0
12756,23,0,82067,1,10,2,1,1,0,0,0,0,30,0,0
12757,45,0,224559,12,6,0,8,2,4,0,0,0,40,0,0
12758,48,4,127675,10,14,4,5,5,0,1,0,0,44,0,0
12759,47,0,101825,3,9,0,8,0,0,1,0,0,40,0,1
12760,48,1,259412,4,15,0,3,2,0,0,0,0,20,0,0
12761,25,0,166977,0,13,0,5,0,0,1,0,1887,40,0,1
12762,63,0,546118,1,10,0,4,2,0,0,0,0,35,0,1
12763,42,0,110318,3,9,4,4,3,0,1,0,0,40,0,0
12764,33,0,175856,0,13,0,4,2,0,0,0,0,50,0,1
12765,30,0,156763,3,9,2,4,1,0,0,0,0,40,0,0
12766,45,2,213897,10,14,0,3,2,1,0,0,1902,40,39,1
12767,24,0,44493,6,11,0,1,0,0,1,0,0,40,0,0
12768,34,0,201156,2,7,2,1,3,0,1,0,0,30,0,0
12769,27,0,375703,0,13,2,8,1,4,1,0,0,40,0,0
12770,31,0,293594,3,9,2,8,5,0,1,0,3770,37,3,0
12771,44,4,183850,0,13,0,12,2,0,0,0,0,56,0,0
12772,27,0,84433,1,10,2,4,3,0,1,0,0,50,0,0
12773,62,8,296485,6,11,3,14,3,0,0,0,0,10,0,0
12774,28,0,214026,3,9,1,3,5,0,1,0,0,35,0,0
12775,40,4,104235,0,13,0,5,2,0,0,0,2051,30,0,0
12776,42,0,212894,0,13,0,3,2,0,0,0,0,70,0,1
12777,24,0,446647,0,13,2,8,1,0,0,0,0,15,0,0
12778,56,0,530099,3,9,2,1,3,0,0,0,0,40,0,0
12779,27,0,42850,3,9,2,1,3,0,0,0,0,40,41,0
