age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,50K
22588,36,0,207568,3,9,0,1,2,0,0,0,0,50,0,0
22589,45,4,192684,1,10,1,8,5,4,1,0,0,38,0,0
22590,39,0,103260,0,13,0,1,0,0,1,0,0,30,0,1
22591,39,0,191227,0,13,1,4,3,0,1,13550,0,50,0,1
22592,48,2,382242,13,16,0,4,0,0,1,0,0,40,0,1
22593,41,0,106900,0,13,0,0,2,0,0,0,0,38,0,0
22594,30,0,48520,5,12,0,5,2,0,0,0,2002,40,0,0
22595,50,0,55527,5,12,1,1,3,4,0,0,0,45,0,0
22596,51,1,246820,3,9,0,1,2,0,0,7298,0,48,0,1
22597,23,0,33884,1,10,3,3,5,0,1,0,0,40,0,0
22598,41,0,29762,1,10,0,1,2,0,0,0,0,60,0,0
22599,47,3,168109,3,9,0,8,2,0,0,0,0,70,0,0
22600,51,0,207449,0,13,0,4,2,0,0,0,0,55,0,0
22601,60,2,189098,3,9,0,2,2,0,0,0,0,40,0,0
22602,51,0,194259,0,13,1,0,5,0,1,0,0,40,0,0
22603,20,4,194630,1,10,2,2,3,0,0,0,0,40,0,0
22604,29,4,179681,3,9,2,10,1,0,1,0,0,37,0,0
22605,42,5,136996,1,10,0,12,2,4,0,0,0,48,0,0
22606,32,0,143604,3,9,1,2,3,4,1,0,0,16,0,0
22607,19,0,243373,9,8,2,3,4,0,0,1055,0,40,0,0
22608,34,0,261799,6,11,0,8,2,4,0,0,0,45,0,1
22609,48,0,143281,3,9,4,7,3,0,1,0,0,48,0,0
22610,38,0,185556,1,10,0,1,2,0,0,0,0,40,16,0
22611,38,0,111499,4,15,2,5,3,0,1,0,0,50,0,1
22612,40,1,280433,0,13,0,1,2,0,0,0,0,50,0,0
22613,39,0,37314,10,14,2,4,3,0,0,0,0,50,0,1
22614,38,0,103408,10,14,0,4,2,4,0,0,0,40,41,0
22615,26,0,270151,0,13,2,3,3,0,1,0,0,40,0,0
22616,23,5,96748,1,10,2,5,1,0,0,0,0,10,0,0
22617,20,0,164775,14,3,2,6,4,0,0,0,0,40,31,0
22618,49,0,190319,0,13,5,8,3,2,0,0,0,40,15,0
22619,23,0,213115,3,9,2,8,1,4,1,0,0,40,0,0
22620,47,0,156926,0,13,0,4,2,0,0,0,0,45,4,1
22621,43,0,112967,1,10,0,12,2,0,0,0,0,40,0,0
22622,56,0,35373,1,10,1,2,3,0,0,0,0,30,0,0
22623,60,1,220342,2,7,0,9,2,0,0,0,0,35,0,0
22624,29,0,163167,3,9,1,3,1,0,0,0,0,40,0,0
22625,25,0,404951,0,13,2,4,3,4,1,0,0,38,0,0
22626,39,0,122032,6,11,2,7,3,0,0,0,0,40,0,0
22627,37,0,143582,6,11,2,8,3,3,1,4101,0,35,0,0
22628,38,0,108140,0,13,2,4,3,0,0,2202,0,45,0,0
22629,47,0,251508,3,9,1,0,3,0,1,0,0,36,0,0
22630,50,1,197054,4,15,1,3,3,0,0,0,0,50,0,1
22631,64,1,36960,3,9,0,9,2,0,0,0,0,40,0,1
22632,35,0,165930,1,10,0,1,2,0,0,0,0,40,0,0
22633,25,8,178960,2,7,2,14,5,0,1,0,0,40,0,0
22634,42,0,214503,0,13,0,5,2,0,0,0,0,44,0,1
22635,51,0,110458,0,13,3,5,3,0,0,0,0,40,0,0
22636,21,0,202125,3,9,2,2,3,0,0,0,0,40,0,0
22637,53,1,284329,10,14,1,4,3,0,0,0,0,50,0,1
22638,29,0,192924,6,11,1,8,3,0,1,0,0,40,0,0
22639,34,0,340917,4,15,0,4,2,0,0,2829,0,50,41,0
22640,37,0,340614,10,14,0,5,2,0,0,0,0,50,0,1
22641,20,0,196678,9,8,2,8,1,0,1,0,0,40,0,0
22642,18,0,266489,1,10,2,4,3,0,0,0,0,50,0,0
22643,57,0,61474,1,10,0,4,2,0,0,7688,0,45,0,1
22644,47,8,99127,6,11,0,14,2,0,0,0,0,40,0,1
22645,27,0,215955,1,10,0,8,2,0,0,2829,0,40,0,0
22646,23,2,215395,6,11,2,1,3,0,0,0,0,50,0,0
22647,36,2,183898,0,13,1,3,3,0,0,0,0,60,0,0
22648,48,0,97176,3,9,1,8,4,0,1,0,0,40,0,0
22649,40,0,145160,1,10,0,7,2,0,0,0,0,43,0,0
22650,51,0,357949,0,13,1,5,3,0,1,0,0,16,0,0
22651,59,0,177120,7,5,0,2,2,0,0,0,0,40,0,0
22652,32,0,288229,1,10,0,3,4,1,1,0,0,40,9,0
22653,39,0,509060,1,10,1,2,3,0,0,0,0,40,0,0
22654,32,0,47932,3,9,0,6,2,0,0,0,0,40,0,0
22655,38,0,103925,3,9,0,8,0,0,1,0,0,40,0,1
22656,44,5,183829,0,13,2,8,3,0,1,0,0,38,0,0
22657,51,0,138852,3,9,0,0,2,0,0,0,0,40,0,0
22658,54,0,188186,3,9,2,2,4,0,1,0,0,20,30,0
22659,22,0,34616,1,10,2,3,3,0,1,0,0,30,0,0
22660,19,0,220819,3,9,2,9,1,0,1,0,0,40,0,0
22661,31,3,281540,5,12,0,0,2,0,0,0,0,45,0,0
22662,53,0,47396,3,9,0,1,2,0,0,0,0,40,0,0
22663,28,0,141350,0,13,0,4,2,0,0,0,0,45,0,0
22664,19,0,331433,3,9,2,12,3,0,0,0,0,32,0,0
22665,40,3,346532,1,10,0,8,2,4,0,0,0,40,0,1
22666,21,0,241367,1,10,2,8,1,0,0,0,0,10,0,0
22667,39,0,216256,0,13,0,4,2,0,0,0,0,60,16,1
22668,40,4,153031,10,14,0,5,2,0,0,7298,0,35,0,1
22669,36,0,116138,3,9,0,5,2,1,0,0,0,40,1,0
22670,18,0,193166,7,5,2,3,1,0,1,0,0,42,0,0
22671,32,2,275094,0,13,0,3,2,0,0,7688,0,55,20,1
22672,50,0,81548,3,9,0,5,2,0,0,0,0,40,0,0
22673,18,0,167979,2,7,2,3,1,0,0,0,0,15,0,0
22674,19,0,67759,3,9,2,7,1,0,0,0,0,43,0,0
22675,53,0,200190,1,10,1,1,3,0,0,0,0,40,0,1
22676,49,0,403112,3,9,1,2,5,4,1,0,0,32,0,0
22677,40,0,214891,0,13,5,10,1,3,0,0,0,45,41,0
22678,31,0,142675,1,10,2,4,1,0,0,0,0,40,0,0
22679,47,1,88500,3,9,0,9,2,0,0,0,0,35,0,0
22680,35,4,145308,1,10,0,2,2,0,0,0,0,40,0,0
22681,47,4,204377,1,10,2,2,1,0,1,0,0,20,0,0
22682,43,1,260696,10,14,1,5,3,0,1,0,0,20,0,0
22683,51,0,231181,1,10,2,7,3,0,0,0,0,21,0,0
22684,54,0,260052,10,14,0,5,2,0,0,0,0,40,0,1
22685,76,4,178665,7,5,0,2,2,0,0,0,0,30,0,0
22686,33,0,226267,8,4,2,3,3,0,0,0,0,43,20,0
22687,19,0,111232,9,8,2,10,1,0,0,0,0,15,0,0
22688,49,0,87928,6,11,0,1,2,0,0,5013,0,40,0,0
22689,26,0,212748,3,9,0,10,2,0,0,0,0,40,0,0
22690,23,0,110677,1,10,2,2,1,0,1,0,0,15,0,0
22691,49,0,139268,3,9,0,1,2,0,0,7298,0,40,0,1
22692,24,0,306779,1,10,2,3,3,0,0,0,0,65,0,0
22693,48,0,318331,3,9,2,3,1,0,0,0,0,40,0,0
22694,36,5,143385,1,10,0,12,2,0,0,0,0,40,0,0
22695,33,0,288273,9,8,3,8,5,0,1,1471,0,40,0,0
22696,31,0,167725,0,13,0,5,2,1,0,15024,0,48,15,1
22697,53,0,94081,0,13,0,4,2,0,0,0,0,44,0,1
22698,22,0,194723,0,13,2,8,1,0,1,0,0,10,0,0
22699,43,0,163985,3,9,0,1,2,0,0,0,0,40,0,0
22700,31,0,189759,5,12,0,8,2,0,0,0,0,40,16,0
22701,53,5,195922,10,14,1,5,3,0,1,0,0,40,0,0
22702,36,3,54159,0,13,0,4,2,0,0,0,0,45,0,0
22703,47,4,166863,3,9,0,4,2,0,0,0,0,40,0,1
22704,52,0,104501,1,10,0,5,2,0,0,0,0,40,5,1
22705,39,0,210626,3,9,1,7,5,0,1,0,0,40,0,0
22706,24,0,448026,0,13,2,3,1,0,0,0,0,40,0,0
22707,17,4,170916,12,6,2,12,1,0,1,0,1602,40,0,0
22708,53,4,283602,10,14,0,5,0,0,1,15024,0,40,0,1
22709,21,0,189749,1,10,2,3,1,0,0,0,0,40,0,0
22710,29,0,90934,0,13,2,5,1,1,0,0,0,64,15,1
22711,34,5,253121,0,13,0,5,2,0,0,0,0,40,0,0
22712,28,0,181776,1,10,2,8,3,0,1,0,0,40,0,0
22713,61,0,162397,0,13,0,3,2,0,0,0,0,40,0,1
22714,20,0,70708,3,9,0,6,2,0,0,0,0,60,0,0
22715,47,5,103406,3,9,0,0,2,0,0,0,0,40,0,0
22716,40,0,224658,0,13,0,3,2,0,0,0,0,45,0,1
22717,26,4,213451,1,10,2,2,1,4,1,0,0,10,18,0
22718,53,0,139671,1,10,0,1,2,0,0,0,0,40,0,1
22719,26,0,36201,0,13,2,3,3,0,0,0,0,50,0,0
22720,39,0,237713,4,15,0,3,2,0,0,0,2415,99,0,1
22721,17,4,173497,2,7,2,5,1,4,0,0,0,15,0,0
22722,46,0,375606,13,16,2,5,3,0,0,0,0,40,0,1
22723,34,0,203488,0,13,0,3,2,0,0,15024,0,40,0,1
22724,45,1,107231,0,13,1,5,3,0,0,0,0,45,23,0
22725,23,0,216811,3,9,2,8,1,0,1,0,0,16,0,0
22726,41,0,288679,3,9,0,1,2,0,0,0,0,40,0,0
22727,26,0,105516,0,13,2,3,3,0,1,0,0,40,0,0
22728,28,1,282972,0,13,2,5,3,0,1,0,0,4,0,0
22729,18,2,117372,2,7,2,3,1,0,0,0,0,15,0,0
22730,38,0,112497,3,9,2,5,3,0,0,0,0,40,0,1
22731,66,8,186032,6,11,4,14,3,0,1,2964,0,30,0,0
22732,28,0,192384,0,13,0,3,2,0,0,0,0,40,0,1
22733,49,0,43348,10,14,2,5,3,0,0,0,0,40,0,1
22734,29,0,181822,0,13,2,3,3,0,0,0,0,40,0,0
22735,43,4,216070,10,14,0,4,0,2,1,0,0,50,0,1
22736,34,5,112062,10,14,2,5,5,0,1,0,0,40,0,0
22737,30,0,218551,6,11,0,3,2,0,0,0,0,45,0,1
22738,25,0,404616,0,13,0,4,2,0,0,0,0,40,0,1
22739,27,0,169460,0,13,0,4,2,0,0,0,0,40,0,0
22740,25,0,240081,3,9,2,3,1,4,0,0,0,40,0,0
22741,22,0,147655,1,10,2,8,1,0,1,0,0,40,0,0
22742,26,0,90277,3,9,2,8,1,0,0,0,0,40,41,0
22743,49,0,60751,3,9,0,12,2,0,0,0,0,40,0,0
22744,44,1,194636,3,9,0,1,2,0,0,3137,0,50,0,0
22745,37,1,154641,5,12,0,9,2,0,0,2105,0,50,0,0
22746,39,0,491000,0,13,2,4,4,4,0,0,0,45,0,0
22747,33,0,399088,3,9,1,10,5,0,1,0,0,40,0,0
22748,41,1,186909,10,14,0,3,0,0,1,0,1902,35,0,1
22749,65,0,105491,0,13,0,4,2,0,0,99999,0,40,0,1
22750,40,0,34987,0,13,2,3,3,0,0,0,0,53,0,0
22751,26,8,167835,0,13,0,14,0,0,1,0,0,20,0,0
22752,31,0,288983,1,10,2,12,3,0,0,0,0,40,0,0
22753,28,0,266070,1,10,2,4,3,0,1,0,0,40,0,0
22754,71,0,110380,3,9,0,3,2,0,0,0,2467,52,0,0
22755,25,4,31873,0,13,2,8,3,0,1,0,0,40,0,0
22756,25,0,294400,8,4,0,1,2,0,0,0,0,60,0,0
22757,19,8,184308,1,10,0,14,0,0,1,0,0,30,0,0
22758,36,1,175769,4,15,0,1,2,0,0,0,0,60,0,0
22759,56,0,182273,3,9,0,7,2,0,0,0,0,40,0,0
22760,34,0,106541,1,10,0,7,2,0,0,0,0,40,0,0
22761,39,0,138192,0,13,0,1,2,0,0,0,0,40,0,1
22762,31,0,196791,4,15,1,5,3,0,1,0,0,45,0,1
22763,22,0,223019,3,9,2,8,1,0,1,0,0,20,0,0
22764,44,0,109273,1,10,2,1,3,0,0,0,0,38,0,0
22765,60,1,95490,3,9,0,3,2,0,0,0,0,45,0,0
22766,65,0,149131,2,7,1,7,4,0,0,0,0,40,0,0
22767,44,0,219155,1,10,0,3,2,0,0,0,0,50,2,1
22768,53,4,82783,3,9,1,4,3,0,0,0,0,40,0,0
22769,28,0,214858,3,9,0,10,2,0,0,0,0,40,0,0
22770,41,0,170230,0,13,1,4,5,0,1,0,0,45,0,0
22771,40,2,209344,3,9,1,8,5,0,1,0,0,15,41,0
22772,35,0,90406,2,7,0,3,0,0,1,0,0,40,0,0
22773,41,2,299813,7,5,0,3,0,0,1,0,0,70,24,0
22774,28,0,188064,3,9,0,1,2,0,0,0,0,35,4,0
22775,53,0,246117,3,9,0,1,2,0,0,0,0,40,20,0
22776,26,0,132749,1,10,2,2,1,0,1,0,0,45,0,0
22777,28,4,201099,3,9,2,10,1,4,1,0,0,40,0,0
22778,27,0,97490,1,10,1,1,5,0,1,0,0,40,0,0
22779,27,0,221252,3,9,2,8,3,2,1,0,0,8,0,0
22780,26,0,116991,3,9,0,1,2,0,0,0,0,40,0,1
22781,53,0,161691,3,9,4,3,3,0,1,0,0,35,0,0
22782,34,0,107793,3,9,0,1,2,0,0,0,0,40,5,1
22783,50,2,194514,10,14,2,5,3,4,0,0,0,50,37,0
22784,30,0,278502,3,9,1,8,5,4,1,0,0,62,0,0
22785,47,0,343742,3,9,3,1,5,4,0,0,0,40,0,0
22786,27,8,204074,3,9,2,14,3,0,0,0,0,40,0,0
22787,55,3,31965,1,10,0,8,2,0,0,0,0,40,0,0
22788,21,0,143604,1,10,2,2,1,0,1,0,0,29,41,0
22789,35,0,174308,1,10,2,10,1,0,0,0,0,40,0,0
22790,31,1,162551,9,8,0,3,0,1,1,0,0,50,41,0
22791,39,2,372525,10,14,0,4,2,0,0,0,0,60,0,1
22792,30,0,75167,0,13,0,4,2,0,0,0,0,55,0,0
22793,39,0,176296,3,9,0,10,2,4,0,0,1887,40,0,1
22794,19,0,93518,1,10,2,3,1,0,1,0,0,20,0,0
22795,25,8,126797,3,9,5,14,3,0,0,0,0,40,0,0
22796,57,1,25124,3,9,0,2,2,0,0,0,0,60,0,0
22797,21,0,112137,1,10,2,5,4,1,1,0,0,20,10,0
22798,30,8,58798,8,4,4,14,3,0,1,0,0,44,0,0
22799,25,1,21472,1,10,2,2,3,0,1,0,0,22,0,0
22800,32,0,90969,6,11,0,10,2,0,0,0,0,45,0,1
22801,26,0,149734,3,9,3,1,5,4,1,0,1594,40,0,0
22802,42,0,52849,1,10,0,7,2,0,0,0,0,40,0,0
22803,39,1,106347,1,10,1,3,5,0,0,0,0,47,0,0
22804,48,0,199735,0,13,1,11,3,0,1,0,0,44,5,0
22805,24,0,488541,1,10,2,2,5,4,1,0,0,35,0,0
22806,46,0,403911,6,11,0,1,2,4,0,0,0,40,0,1
22807,53,0,172991,1,10,0,3,2,0,0,0,0,25,0,0
22808,36,3,210945,1,10,0,8,2,0,0,0,0,70,0,0
22809,34,0,157446,3,9,1,1,5,0,0,0,0,45,0,0
22810,25,0,109390,3,9,2,10,1,0,0,0,0,70,0,0
22811,33,0,134886,1,10,2,8,1,0,1,99999,0,30,0,1
22812,45,0,144579,0,13,0,5,2,0,0,0,0,40,0,1
22813,31,3,203488,5,12,2,8,3,0,0,0,0,40,0,0
22814,21,0,202871,3,9,2,7,1,0,0,0,0,20,0,0
22815,33,0,175412,7,5,1,1,5,0,0,114,0,55,0,0
22816,44,0,336906,1,10,1,8,5,0,1,0,0,40,0,0
22817,34,0,177596,6,11,0,4,0,0,1,0,0,40,3,1
22818,30,0,79448,1,10,1,8,5,0,1,0,0,10,0,0
22819,32,4,191731,1,10,2,8,5,4,1,0,0,40,0,0
22820,46,8,233014,3,9,1,14,3,4,1,0,0,40,0,0
22821,29,0,133937,0,13,0,5,2,0,0,0,0,40,0,1
22822,20,0,219211,1,10,2,2,1,0,0,0,0,20,0,0
22823,35,5,94529,3,9,1,12,5,0,1,0,0,40,0,0
22824,35,0,247547,3,9,3,5,4,4,1,0,0,40,0,0
22825,29,0,29361,3,9,2,2,3,0,1,0,0,38,0,0
22826,21,0,166851,3,9,2,7,4,0,0,0,0,40,0,0
22827,43,3,197069,0,13,0,5,2,0,0,0,0,40,15,1
22828,33,0,153588,3,9,0,7,2,0,0,0,0,40,0,0
22829,61,3,151369,4,15,0,5,2,0,0,0,0,50,0,1
22830,42,0,174112,10,14,2,5,3,0,1,0,0,40,0,0
22831,33,0,520033,9,8,0,8,0,0,1,0,0,40,0,0
22832,35,5,194828,1,10,2,5,1,4,1,0,0,40,0,0
22833,32,8,216908,3,9,0,14,2,0,0,0,0,24,0,0
22834,22,0,126613,1,10,2,3,1,0,1,0,0,20,0,0
22835,61,0,26254,3,9,1,4,3,0,1,0,0,40,0,0
22836,28,0,54042,6,11,2,2,3,0,1,2463,0,35,0,0
22837,24,0,67804,3,9,2,2,1,4,0,0,0,40,0,0
22838,58,4,53481,10,14,2,5,3,0,0,0,0,35,0,0
22839,42,0,412379,3,9,0,6,2,0,0,0,0,40,0,0
22840,56,0,220187,1,10,0,3,2,0,0,0,0,45,0,1
22841,26,8,256141,1,10,2,14,1,0,1,0,0,40,0,0
22842,25,0,268222,3,9,3,6,5,4,1,0,0,40,0,0
22843,59,0,99131,3,9,0,8,0,0,1,0,0,40,0,0
22844,65,1,115498,0,13,0,3,2,0,0,3818,0,10,0,0
22845,57,0,317847,10,14,1,4,3,0,0,0,2824,50,0,1
22846,36,0,98389,5,12,0,4,2,0,0,0,0,44,0,1
22847,42,0,173704,1,10,0,3,2,0,0,0,1887,50,0,1
22848,18,8,211177,9,8,2,14,4,4,0,0,0,20,0,0
22849,18,0,115443,2,7,0,1,2,0,0,0,0,40,0,0
22850,28,0,65078,3,9,0,1,2,0,0,0,0,40,0,1
22851,20,0,24896,3,9,0,8,0,0,1,0,0,20,0,0
22852,19,0,184710,1,10,2,0,1,0,0,0,0,30,0,0
22853,28,0,410450,0,13,1,2,5,0,1,0,0,48,2,1
22854,37,0,83893,6,11,0,8,2,0,0,0,0,40,0,0
22855,23,0,113309,1,10,2,10,3,0,0,0,0,40,0,0
22856,60,0,160625,1,10,1,1,3,0,0,0,0,47,0,0
22857,17,4,340043,9,8,2,8,1,0,1,0,0,12,0,0
22858,37,4,48976,0,13,2,5,3,0,1,4865,0,45,0,0
22859,29,5,243875,6,11,1,8,1,0,0,0,0,40,0,0
22860,34,0,554206,3,9,3,10,3,4,0,0,0,20,0,0
22861,36,0,361888,1,10,0,1,2,0,0,0,0,40,41,1
22862,37,1,205359,1,10,0,4,0,0,1,0,0,15,0,0
22863,47,5,167281,0,13,0,2,2,0,0,0,0,40,0,0
22864,22,0,35663,3,9,2,2,3,0,1,0,0,40,0,0
22865,61,0,357437,3,9,0,2,2,0,0,0,0,40,0,0
22866,57,0,390856,14,3,0,9,2,0,0,0,0,45,20,0
22867,33,3,331615,13,16,0,5,2,0,0,0,1848,40,0,1
22868,54,0,202415,3,9,0,1,2,0,0,0,0,40,0,1
22869,40,0,180032,10,14,2,5,3,0,1,0,1669,40,0,0
22870,40,0,77247,9,8,0,1,2,0,0,0,0,50,0,1
22871,40,4,101795,3,9,2,12,3,0,0,0,0,42,0,0
22872,35,0,272019,2,7,0,1,2,0,0,0,2057,40,0,0
22873,32,0,198068,2,7,2,10,1,0,0,0,0,40,0,0
22874,49,1,199326,1,10,0,3,2,0,0,0,0,50,0,0
22875,31,0,178841,3,9,2,8,3,0,1,0,0,40,0,0
22876,58,0,136951,0,13,0,8,2,1,0,0,0,40,15,0
22877,26,2,109240,0,13,2,4,3,0,0,0,0,50,0,0
22878,35,1,128876,8,4,0,9,2,0,0,0,0,40,0,0
22879,25,0,103358,1,10,2,7,1,0,0,0,0,40,7,0
22880,43,0,354408,9,8,0,8,2,4,0,0,0,40,0,0
22881,32,0,206051,1,10,2,8,3,0,0,0,0,35,0,0
22882,45,0,155659,0,13,0,5,2,0,0,0,0,60,0,1
22883,48,0,143299,3,9,2,7,3,4,0,0,0,40,0,0
22884,31,0,252210,14,3,2,2,1,0,0,0,0,40,20,0
22885,20,8,129240,1,10,2,14,1,0,1,0,0,25,0,0
22886,28,0,398918,3,9,2,0,3,0,0,0,0,40,0,0
22887,50,1,240612,0,13,1,5,3,0,1,0,0,60,0,0
22888,22,0,429346,3,9,2,8,4,4,0,0,0,40,0,0
22889,19,0,123718,1,10,2,3,1,0,1,0,0,20,0,0
22890,38,0,455379,0,13,0,4,2,0,0,0,0,63,0,1
22891,23,0,376416,3,9,2,10,1,0,0,0,0,40,0,0
22892,24,2,234663,0,13,2,4,1,0,0,0,0,40,0,0
22893,26,0,282142,6,11,0,4,0,0,1,0,0,40,0,0
22894,45,5,208049,3,9,1,0,5,0,1,0,0,40,0,0
22895,88,0,68539,1,10,1,8,5,0,1,0,0,40,0,0
22896,19,0,126501,2,7,2,8,1,2,1,0,0,15,10,0
22897,24,0,186452,3,9,2,4,3,0,0,0,0,50,0,0
22898,84,8,127184,14,3,0,14,2,0,0,0,0,20,0,0
22899,48,0,165267,12,6,0,9,2,4,0,0,0,40,0,0
22900,46,0,124733,1,10,0,1,2,1,0,0,0,40,19,0
22901,31,2,149726,3,9,0,1,2,0,0,0,0,50,0,0
22902,58,0,41374,3,9,4,8,5,2,0,0,0,40,0,0
22903,35,4,329759,3,9,0,1,2,0,0,0,0,40,0,0
22904,36,0,212433,3,9,2,1,1,4,0,0,0,40,0,0
22905,36,0,185099,4,15,0,5,2,0,0,0,0,55,0,1
22906,47,4,126754,10,14,0,5,2,0,0,0,0,40,0,1
22907,57,0,122497,7,5,4,2,5,4,0,0,0,52,41,0
22908,30,0,118056,1,10,5,4,5,0,1,0,0,45,0,0
22909,30,4,200892,10,14,0,5,2,0,0,0,0,40,0,0
22910,19,8,200790,9,8,0,14,4,0,1,15024,0,40,0,1
22911,30,2,84119,0,13,2,4,1,0,0,0,0,43,0,0
22912,23,4,197918,1,10,2,12,1,0,0,0,0,40,0,1
22913,41,1,150533,4,15,0,5,2,0,0,0,0,50,0,1
22914,52,0,443742,1,10,1,4,3,0,0,0,0,60,0,0
22915,27,0,104423,5,12,2,8,3,0,0,0,0,40,0,0
22916,59,0,169133,3,9,0,1,2,0,0,0,0,45,0,0
22917,21,0,185551,3,9,2,3,1,0,1,0,0,36,0,0
22918,60,0,174486,3,9,4,7,3,0,1,0,0,40,0,0
22919,69,5,50468,4,15,0,8,2,0,0,0,0,34,0,1
22920,24,0,196943,3,9,2,3,1,0,0,0,0,40,0,0
22921,19,0,120691,3,9,2,3,1,4,0,0,0,25,0,0
22922,60,5,198815,5,12,0,5,2,0,0,0,0,20,20,0
22923,64,0,22186,1,10,4,0,3,0,1,0,0,35,0,0
22924,39,2,188069,6,11,0,4,2,0,0,0,0,60,0,1
22925,51,0,233149,5,12,0,4,2,0,0,0,0,45,0,1
22926,51,0,138358,12,6,1,1,3,4,1,0,0,35,0,0
22927,25,0,338013,1,10,1,0,3,0,1,0,0,40,0,0
22928,17,8,332666,12,6,2,14,1,0,1,0,0,4,0,0
22929,37,0,166339,1,10,1,0,5,0,1,0,0,40,0,0
22930,74,1,392886,3,9,4,9,3,0,1,0,0,14,0,0
22931,26,5,141838,0,13,0,4,2,4,0,0,0,40,0,1
22932,23,0,520759,3,9,2,2,3,4,0,0,0,30,0,0
22933,57,2,37345,4,15,0,5,2,0,0,0,0,36,0,1
22934,20,0,387779,2,7,2,10,1,0,0,0,0,15,0,0
22935,37,0,201531,3,9,0,9,2,0,0,0,0,40,0,0
22936,46,0,123598,0,13,0,3,2,0,0,0,0,40,0,0
22937,39,0,380614,1,10,1,5,3,0,1,0,0,45,0,1
22938,40,0,83859,3,9,4,7,1,0,1,0,0,30,0,0
22939,50,5,24790,3,9,0,6,2,0,0,0,0,40,0,0
22940,25,0,266820,15,1,2,9,3,0,0,0,0,35,20,0
22941,44,0,85440,3,9,0,8,2,0,0,0,0,45,0,0
22942,41,0,421837,3,9,0,10,2,0,0,0,0,40,0,0
22943,30,1,404062,3,9,0,5,2,0,0,0,1977,15,0,1
22944,38,0,224566,6,11,0,6,2,0,0,0,0,50,0,0
22945,54,0,294991,12,6,0,6,2,0,0,0,0,40,0,0
22946,40,3,189610,3,9,1,8,3,4,1,0,0,52,0,0
22947,37,0,219141,2,7,0,6,2,4,0,7688,0,40,0,1
22948,46,3,20956,0,13,0,4,2,0,0,15024,0,40,0,1
22949,38,0,70995,3,9,1,5,3,0,0,0,0,45,0,0
22950,20,0,215232,1,10,2,4,1,0,1,0,0,10,0,0
22951,71,8,178295,5,12,0,14,2,0,0,0,0,3,0,0
22952,35,0,56201,1,10,0,9,2,0,0,0,0,40,20,0
22953,62,0,98076,0,13,0,4,2,0,0,0,0,40,0,1
22954,34,0,351810,0,13,2,5,3,0,1,0,0,45,12,0
22955,56,1,144351,3,9,0,10,2,0,0,0,0,90,0,0
22956,30,5,137613,10,14,0,5,2,1,0,0,0,20,27,0
22957,17,0,54257,2,7,2,8,1,0,1,0,0,20,0,0
22958,18,1,230373,2,7,2,2,1,0,1,594,0,4,0,0
22959,35,0,98389,2,7,0,9,2,0,0,0,0,40,0,0
22960,21,0,184135,3,9,2,7,1,4,0,0,0,1,0,0
22961,46,1,140121,3,9,1,1,1,0,0,0,0,50,0,0
22962,33,1,24504,1,10,0,1,2,0,0,0,0,60,0,0
22963,27,0,129528,1,10,2,3,3,0,1,0,0,40,0,0
22964,36,0,415578,1,10,0,1,2,0,0,0,0,40,0,1
22965,42,0,97142,8,4,0,10,2,0,0,0,0,40,0,0
22966,35,0,201328,3,9,0,10,2,0,0,0,0,50,0,0
22967,25,0,256620,0,13,3,4,3,0,0,0,0,40,0,0
22968,47,3,96854,0,13,0,5,2,0,0,0,0,40,0,1
22969,44,5,141858,4,15,0,5,2,0,0,15024,0,75,0,1
22970,51,3,20795,3,9,0,10,2,0,0,7688,0,40,0,1
22971,53,0,95519,3,9,0,5,2,0,0,0,0,42,0,1
22972,47,0,112791,3,9,0,12,2,0,0,0,0,40,0,0
22973,20,0,291407,2,7,2,6,1,4,0,0,0,40,0,0
22974,32,0,239659,1,10,3,7,5,4,1,0,0,70,0,0
22975,28,0,183151,3,9,0,1,2,0,0,0,0,50,0,0
22976,58,8,97634,14,3,0,14,2,0,0,0,0,40,0,0
22977,52,0,143807,3,9,1,3,3,0,1,0,0,40,0,0
22978,35,0,186934,10,14,3,5,3,0,0,0,0,40,0,1
22979,30,0,170065,1,10,0,1,2,0,0,0,0,40,0,0
22980,33,0,108328,1,10,2,8,3,0,1,6849,0,50,0,0
22981,56,5,83696,0,13,3,5,3,0,1,0,0,38,41,0
22982,21,0,204596,1,10,2,2,1,0,1,0,0,20,0,0
22983,56,8,32604,1,10,2,14,3,4,1,0,0,40,0,0
22984,56,0,193453,0,13,0,5,2,0,0,0,1902,65,0,1
22985,45,0,148995,0,13,0,1,2,0,0,15024,0,40,0,1
22986,20,0,85041,1,10,2,4,1,0,1,0,0,20,0,0
22987,62,4,140851,3,9,0,2,2,0,0,0,0,40,0,1
22988,24,0,196280,0,13,2,3,3,0,1,0,0,30,0,0
22989,52,3,38973,0,13,3,8,5,4,1,0,0,40,0,0
22990,23,0,39182,3,9,0,3,2,0,0,0,0,40,0,0
22991,36,0,198841,10,14,0,4,2,0,0,0,0,40,0,1
22992,40,0,694812,1,10,2,1,3,0,0,0,0,40,0,0
22993,30,0,247444,1,10,0,7,2,0,0,0,0,40,32,0
22994,41,0,294270,7,5,0,10,2,0,0,0,0,35,0,0
22995,59,0,195820,3,9,0,10,2,0,0,0,0,40,0,1
